Fecha Tiempo Temperatura Distancia Paso_Madera
2025/1/15 14:15:37 23.27 314.00 0
2025/1/15 14:15:37 23.31 315.00 0
2025/1/15 14:15:37 23.17 315.00 0
2025/1/15 14:15:38 23.33 315.00 0
2025/1/15 14:15:38 23.29 315.00 0
2025/1/15 14:15:38 23.23 315.00 0
2025/1/15 14:15:38 23.33 315.00 0
2025/1/15 14:15:38 23.27 315.00 0
2025/1/15 14:15:39 23.29 315.00 0
2025/1/15 14:15:39 23.33 315.00 0
2025/1/15 14:15:39 23.29 315.00 0
2025/1/15 14:15:39 23.29 314.00 0
2025/1/15 14:15:40 23.35 315.00 0
2025/1/15 14:15:40 23.25 315.00 0
2025/1/15 14:15:40 23.25 315.00 0
2025/1/15 14:15:40 23.35 315.00 0
2025/1/15 14:15:41 23.35 315.00 0
2025/1/15 14:15:41 23.39 315.00 0
2025/1/15 14:15:41 23.31 315.00 0
2025/1/15 14:15:41 23.35 315.00 0
2025/1/15 14:15:42 23.41 315.00 0
2025/1/15 14:15:42 23.41 315.00 0
2025/1/15 14:15:42 23.45 315.00 0
2025/1/15 14:15:42 23.41 315.00 0
2025/1/15 14:15:42 23.53 315.00 0
2025/1/15 14:15:43 23.39 315.00 0
2025/1/15 14:15:43 23.39 315.00 0
2025/1/15 14:15:43 23.29 315.00 0
2025/1/15 14:15:43 23.49 315.00 0
2025/1/15 14:15:44 23.41 315.00 0
2025/1/15 14:15:44 23.47 315.00 0
2025/1/15 14:15:44 23.71 315.00 0
2025/1/15 14:15:44 23.49 315.00 0
2025/1/15 14:15:45 23.73 315.00 0
2025/1/15 14:15:45 23.47 314.00 0
2025/1/15 14:15:45 23.75 315.00 0
2025/1/15 14:15:45 23.51 315.00 0
2025/1/15 14:15:46 23.79 315.00 0
2025/1/15 14:15:46 23.47 315.00 0
2025/1/15 14:15:46 23.59 315.00 0
2025/1/15 14:15:46 23.41 315.00 0
2025/1/15 14:15:47 23.65 315.00 0
2025/1/15 14:15:47 23.83 315.00 0
2025/1/15 14:15:47 23.65 315.00 0
2025/1/15 14:15:47 23.79 315.00 0
2025/1/15 14:15:47 23.61 315.00 0
2025/1/15 14:15:48 23.71 315.00 0
2025/1/15 14:15:48 23.47 315.00 0
2025/1/15 14:15:48 23.89 315.00 0
2025/1/15 14:15:48 23.49 315.00 0
2025/1/15 14:15:49 23.67 315.00 0
2025/1/15 14:15:49 23.39 315.00 0
2025/1/15 14:15:49 23.67 315.00 0
2025/1/15 14:15:49 23.47 315.00 0
2025/1/15 14:15:50 23.65 315.00 0
2025/1/15 14:15:50 23.89 315.00 0
2025/1/15 14:15:50 23.59 315.00 0
2025/1/15 14:15:50 23.93 315.00 0
2025/1/15 14:15:51 23.55 315.00 0
2025/1/15 14:15:51 23.91 315.00 0
2025/1/15 14:15:51 23.51 314.00 0
2025/1/15 14:15:51 23.63 315.00 0
2025/1/15 14:15:51 23.59 315.00 0
2025/1/15 14:15:52 23.67 314.00 0
2025/1/15 14:15:52 23.63 314.00 0
2025/1/15 14:15:52 23.73 314.00 0
2025/1/15 14:15:52 23.87 314.00 0
2025/1/15 14:15:53 23.71 314.00 0
2025/1/15 14:15:53 23.85 314.00 0
2025/1/15 14:15:53 23.61 314.00 0
2025/1/15 14:15:53 23.85 315.00 0
2025/1/15 14:15:54 23.59 315.00 0
2025/1/15 14:15:54 23.87 315.00 0
2025/1/15 14:15:54 23.55 315.00 0
2025/1/15 14:15:54 23.73 314.00 0
2025/1/15 14:15:55 23.67 315.00 0
2025/1/15 14:15:55 23.65 314.00 0
2025/1/15 14:15:55 23.83 314.00 0
2025/1/15 14:15:55 23.65 314.00 0
2025/1/15 14:15:55 23.89 315.00 0
2025/1/15 14:15:56 23.59 315.00 0
2025/1/15 14:15:56 23.81 315.00 0
2025/1/15 14:15:56 23.59 315.00 0
2025/1/15 14:15:56 23.73 315.00 0
2025/1/15 14:15:57 23.61 315.00 0
2025/1/15 14:15:57 23.53 315.00 0
2025/1/15 14:15:57 23.69 315.00 0
2025/1/15 14:15:57 23.65 315.00 0
2025/1/15 14:15:58 23.61 315.00 0
2025/1/15 14:15:58 23.51 315.00 0
2025/1/15 14:15:58 23.69 315.00 0
2025/1/15 14:15:58 23.55 315.00 0
2025/1/15 14:15:59 23.67 315.00 0
2025/1/15 14:15:59 23.71 315.00 0
2025/1/15 14:15:59 23.63 314.00 0
2025/1/15 14:15:59 23.61 314.00 0
2025/1/15 14:15:59 23.51 315.00 0
2025/1/15 14:16:0 23.63 315.00 0
2025/1/15 14:16:0 23.55 315.00 0
2025/1/15 14:16:0 23.49 315.00 0
2025/1/15 14:16:0 23.33 315.00 0
2025/1/15 14:16:1 23.53 315.00 0
2025/1/15 14:16:1 23.41 315.00 0
2025/1/15 14:16:1 23.51 315.00 0
2025/1/15 14:16:1 23.53 315.00 0
2025/1/15 14:16:2 23.53 315.00 0
2025/1/15 14:16:2 23.51 315.00 0
2025/1/15 14:16:2 23.51 315.00 0
2025/1/15 14:16:2 23.49 315.00 0
2025/1/15 14:16:3 23.45 315.00 0
2025/1/15 14:16:3 23.55 315.00 0
2025/1/15 14:16:3 23.47 315.00 0
2025/1/15 14:16:3 23.49 315.00 0
2025/1/15 14:16:3 23.39 315.00 0
2025/1/15 14:16:4 23.51 315.00 0
2025/1/15 14:16:4 23.39 315.00 0
2025/1/15 14:16:4 23.45 314.00 0
2025/1/15 14:16:4 23.49 315.00 0
2025/1/15 14:16:5 23.43 315.00 0
2025/1/15 14:16:5 23.49 315.00 0
2025/1/15 14:16:5 23.37 315.00 0
2025/1/15 14:16:5 23.41 315.00 0
2025/1/15 14:16:6 23.37 315.00 0
2025/1/15 14:16:6 23.41 315.00 0
2025/1/15 14:16:6 23.45 315.00 0
2025/1/15 14:16:6 23.45 314.00 0
2025/1/15 14:16:7 23.45 315.00 0
2025/1/15 14:16:7 23.47 314.00 0
2025/1/15 14:16:7 23.57 314.00 0
2025/1/15 14:16:7 23.45 314.00 0
2025/1/15 14:16:7 23.63 314.00 0
2025/1/15 14:16:8 23.43 314.00 0
2025/1/15 14:16:8 23.67 314.00 0
2025/1/15 14:16:8 23.79 314.00 0
2025/1/15 14:16:8 23.65 314.00 0
2025/1/15 14:16:9 23.85 315.00 0
2025/1/15 14:16:9 23.55 315.00 0
2025/1/15 14:16:9 23.83 315.00 0
2025/1/15 14:16:9 23.59 314.00 0
2025/1/15 14:16:10 23.87 314.00 0
2025/1/15 14:16:10 23.61 314.00 0
2025/1/15 14:16:10 23.75 314.00 0
2025/1/15 14:16:10 23.55 314.00 0
2025/1/15 14:16:11 23.73 314.00 0
2025/1/15 14:16:11 23.89 314.00 0
2025/1/15 14:16:11 23.79 314.00 0
2025/1/15 14:16:11 23.95 314.00 0
2025/1/15 14:16:12 23.59 314.00 0
2025/1/15 14:16:12 24.01 314.00 0
2025/1/15 14:16:12 23.57 315.00 0
2025/1/15 14:16:12 23.97 315.00 0
2025/1/15 14:16:12 23.55 315.00 0
2025/1/15 14:16:13 23.75 315.00 0
2025/1/15 14:16:13 23.57 315.00 0
2025/1/15 14:16:13 23.81 315.00 0
2025/1/15 14:16:13 24.01 314.00 0
2025/1/15 14:16:14 23.77 314.00 0
2025/1/15 14:16:14 23.99 314.00 0
2025/1/15 14:16:14 23.83 314.00 0
2025/1/15 14:16:14 24.03 314.00 0
2025/1/15 14:16:15 23.63 314.00 0
2025/1/15 14:16:15 24.07 314.00 0
2025/1/15 14:16:15 23.67 314.00 0
2025/1/15 14:16:15 23.87 314.00 0
2025/1/15 14:16:16 23.57 315.00 0
2025/1/15 14:16:16 23.91 314.00 0
2025/1/15 14:16:16 24.11 315.00 0
2025/1/15 14:16:16 23.87 315.00 0
2025/1/15 14:16:16 24.05 315.00 0
2025/1/15 14:16:17 23.89 313.00 0
2025/1/15 14:16:17 24.11 314.00 0
2025/1/15 14:16:17 23.67 315.00 0
2025/1/15 14:16:17 24.19 315.00 0
2025/1/15 14:16:18 23.71 314.00 0
2025/1/15 14:16:18 23.79 315.00 0
2025/1/15 14:16:18 23.59 315.00 0
2025/1/15 14:16:18 23.83 315.00 0
2025/1/15 14:16:19 23.59 315.00 0
2025/1/15 14:16:19 23.77 315.00 0
2025/1/15 14:16:19 24.13 315.00 0
2025/1/15 14:16:19 23.83 315.00 0
2025/1/15 14:16:20 24.17 315.00 0
2025/1/15 14:16:20 23.71 315.00 0
2025/1/15 14:16:20 24.13 315.00 0
2025/1/15 14:16:20 23.71 315.00 0
2025/1/15 14:16:20 23.87 315.00 0
2025/1/15 14:16:21 23.71 315.00 0
2025/1/15 14:16:21 23.85 315.00 0
2025/1/15 14:16:21 23.71 315.00 0
2025/1/15 14:16:21 23.83 315.00 0
2025/1/15 14:16:22 24.11 315.00 0
2025/1/15 14:16:22 23.75 314.00 0
2025/1/15 14:16:22 24.19 314.00 0
2025/1/15 14:16:22 23.65 314.00 0
2025/1/15 14:16:23 24.07 314.00 0
2025/1/15 14:16:23 23.75 314.00 0
2025/1/15 14:16:23 24.11 314.00 0
2025/1/15 14:16:23 23.65 314.00 0
2025/1/15 14:16:24 23.83 314.00 0
2025/1/15 14:16:24 23.69 314.00 0
2025/1/15 14:16:24 23.85 314.00 0
2025/1/15 14:16:24 24.07 314.00 0
2025/1/15 14:16:24 23.87 314.00 0
2025/1/15 14:16:25 24.13 315.00 0
2025/1/15 14:16:25 23.75 315.00 0
2025/1/15 14:16:25 24.15 314.00 0
2025/1/15 14:16:25 23.63 315.00 0
2025/1/15 14:16:26 24.11 315.00 0
2025/1/15 14:16:26 23.61 315.00 0
2025/1/15 14:16:26 23.71 315.00 0
2025/1/15 14:16:26 23.59 315.00 0
2025/1/15 14:16:27 23.83 315.00 0
2025/1/15 14:16:27 24.09 315.00 0
2025/1/15 14:16:27 23.77 315.00 0
2025/1/15 14:16:27 24.15 315.00 0
2025/1/15 14:16:28 23.75 315.00 0
2025/1/15 14:16:28 23.99 314.00 0
2025/1/15 14:16:28 23.55 314.00 0
2025/1/15 14:16:28 24.01 315.00 0
2025/1/15 14:16:28 23.61 314.00 0
2025/1/15 14:16:29 23.65 314.00 0
2025/1/15 14:16:29 23.55 314.00 0
2025/1/15 14:16:29 23.77 315.00 0
2025/1/15 14:16:29 23.61 315.00 0
2025/1/15 14:16:30 23.61 314.00 0
2025/1/15 14:16:30 23.97 315.00 0
2025/1/15 14:16:30 23.61 314.00 0
2025/1/15 14:16:30 23.93 314.00 0
2025/1/15 14:16:31 23.57 314.00 0
2025/1/15 14:16:31 23.77 314.00 0
2025/1/15 14:16:31 23.61 314.00 0
2025/1/15 14:16:31 23.77 314.00 0
2025/1/15 14:16:32 23.57 314.00 0
2025/1/15 14:16:32 23.57 314.00 0
2025/1/15 14:16:32 23.55 314.00 0
2025/1/15 14:16:32 23.49 315.00 0
2025/1/15 14:16:32 23.73 315.00 0
2025/1/15 14:16:33 23.55 315.00 0
2025/1/15 14:16:33 23.61 315.00 0
2025/1/15 14:16:33 23.49 314.00 0
2025/1/15 14:16:33 23.63 314.00 0
2025/1/15 14:16:34 23.59 314.00 0
2025/1/15 14:16:34 23.55 314.00 0
2025/1/15 14:16:34 23.43 315.00 0
2025/1/15 14:16:34 23.41 314.00 0
2025/1/15 14:16:35 23.51 314.00 0
2025/1/15 14:16:35 23.47 314.00 0
2025/1/15 14:16:35 23.57 314.00 0
2025/1/15 14:16:35 23.35 314.00 0
2025/1/15 14:16:36 23.49 314.00 0
2025/1/15 14:16:36 23.33 314.00 0
2025/1/15 14:16:36 23.55 314.00 0
2025/1/15 14:16:36 23.45 314.00 0
2025/1/15 14:16:37 23.47 314.00 0
2025/1/15 14:16:37 23.45 314.00 0
2025/1/15 14:16:37 23.37 314.00 0
2025/1/15 14:16:37 23.49 314.00 0
2025/1/15 14:16:37 23.39 314.00 0
2025/1/15 14:16:38 23.45 314.00 0
2025/1/15 14:16:38 23.47 314.00 0
2025/1/15 14:16:38 23.53 314.00 0
2025/1/15 14:16:38 23.45 314.00 0
2025/1/15 14:16:39 23.49 314.00 0
2025/1/15 14:16:39 23.55 315.00 0
2025/1/15 14:16:39 23.45 314.00 0
2025/1/15 14:16:39 23.49 314.00 0
2025/1/15 14:16:40 23.47 314.00 0
2025/1/15 14:16:40 23.43 315.00 0
2025/1/15 14:16:40 23.39 315.00 0
2025/1/15 14:16:40 23.49 315.00 0
2025/1/15 14:16:41 23.47 315.00 0
2025/1/15 14:16:41 23.43 315.00 0
2025/1/15 14:16:41 23.47 315.00 0
2025/1/15 14:16:41 23.51 315.00 0
2025/1/15 14:16:41 23.51 315.00 0
2025/1/15 14:16:42 23.45 315.00 0
2025/1/15 14:16:42 23.47 315.00 0
2025/1/15 14:16:42 23.51 315.00 0
2025/1/15 14:16:42 23.59 314.00 0
2025/1/15 14:16:43 23.59 315.00 0
2025/1/15 14:16:43 23.57 315.00 0
2025/1/15 14:16:43 23.59 315.00 0
2025/1/15 14:16:43 23.61 315.00 0
2025/1/15 14:16:44 23.75 314.00 0
2025/1/15 14:16:44 23.57 315.00 0
2025/1/15 14:16:44 23.75 314.00 0
2025/1/15 14:16:44 23.55 314.00 0
2025/1/15 14:16:45 23.73 314.00 0
2025/1/15 14:16:45 23.63 314.00 0
2025/1/15 14:16:45 23.71 314.00 0
2025/1/15 14:16:45 23.89 314.00 0
2025/1/15 14:16:45 23.81 314.00 0
2025/1/15 14:16:46 23.97 314.00 0
2025/1/15 14:16:46 23.83 314.00 0
2025/1/15 14:16:46 23.97 314.00 0
2025/1/15 14:16:46 23.65 314.00 0
2025/1/15 14:16:47 23.95 314.00 0
2025/1/15 14:16:47 23.69 314.00 0
2025/1/15 14:16:47 23.97 314.00 0
2025/1/15 14:16:47 23.67 314.00 0
2025/1/15 14:16:48 23.85 314.00 0
2025/1/15 14:16:48 23.63 314.00 0
2025/1/15 14:16:48 23.89 314.00 0
2025/1/15 14:16:48 24.13 314.00 0
2025/1/15 14:16:49 23.81 314.00 0
2025/1/15 14:16:49 24.11 314.00 0
2025/1/15 14:16:49 23.71 314.00 0
2025/1/15 14:16:49 24.11 314.00 0
2025/1/15 14:16:49 23.67 314.00 0
2025/1/15 14:16:50 23.79 314.00 0
2025/1/15 14:16:50 23.71 315.00 0
2025/1/15 14:16:50 23.93 315.00 0
2025/1/15 14:16:50 23.59 315.00 0
2025/1/15 14:16:51 23.85 315.00 0
2025/1/15 14:16:51 24.09 315.00 0
2025/1/15 14:16:51 23.83 315.00 0
2025/1/15 14:16:51 24.07 314.00 0
2025/1/15 14:16:52 23.67 314.00 0
2025/1/15 14:16:52 24.17 314.00 0
2025/1/15 14:16:52 23.71 314.00 0
2025/1/15 14:16:52 23.79 314.00 0
2025/1/15 14:16:53 23.61 314.00 0
2025/1/15 14:16:53 23.87 314.00 0
2025/1/15 14:16:53 23.67 314.00 0
2025/1/15 14:16:53 23.87 315.00 0
2025/1/15 14:16:53 24.09 315.00 0
2025/1/15 14:16:54 23.85 315.00 0
2025/1/15 14:16:54 24.15 315.00 0
2025/1/15 14:16:54 23.79 315.00 0
2025/1/15 14:16:54 24.17 314.00 0
2025/1/15 14:16:55 23.73 314.00 0
2025/1/15 14:16:55 24.21 314.00 0
2025/1/15 14:16:55 23.61 314.00 0
2025/1/15 14:16:55 23.79 314.00 0
2025/1/15 14:16:56 23.57 314.00 0
2025/1/15 14:16:56 23.87 315.00 0
2025/1/15 14:16:56 24.01 314.00 0
2025/1/15 14:16:56 23.81 315.00 0
2025/1/15 14:16:57 24.11 314.00 0
2025/1/15 14:16:57 23.55 314.00 0
2025/1/15 14:16:57 24.07 314.00 0
2025/1/15 14:16:57 23.65 314.00 0
2025/1/15 14:16:57 24.09 315.00 0
2025/1/15 14:16:58 23.47 315.00 0
2025/1/15 14:16:58 23.75 315.00 0
2025/1/15 14:16:58 23.53 314.00 0
2025/1/15 14:16:58 23.73 314.00 0
2025/1/15 14:16:59 23.65 314.00 0
2025/1/15 14:16:59 23.77 314.00 0
2025/1/15 14:16:59 24.01 314.00 0
2025/1/15 14:16:59 23.65 314.00 0
2025/1/15 14:17:0 23.83 314.00 0
2025/1/15 14:17:0 23.49 314.00 0
2025/1/15 14:17:0 23.83 314.00 0
2025/1/15 14:17:0 23.55 314.00 0
2025/1/15 14:17:1 23.63 314.00 0
2025/1/15 14:17:1 23.43 315.00 0
2025/1/15 14:17:1 23.33 314.00 0
2025/1/15 14:17:1 23.31 314.00 0
2025/1/15 14:17:2 23.29 314.00 0
2025/1/15 14:17:2 23.31 314.00 0
2025/1/15 14:17:2 23.29 314.00 0
2025/1/15 14:17:2 23.33 314.00 0
2025/1/15 14:17:2 23.19 314.00 0
2025/1/15 14:17:3 23.31 314.00 0
2025/1/15 14:17:3 23.27 314.00 0
2025/1/15 14:17:3 23.19 314.00 0
2025/1/15 14:17:3 23.25 314.00 0
2025/1/15 14:17:4 23.15 314.00 0
2025/1/15 14:17:4 23.17 314.00 0
2025/1/15 14:17:4 23.27 314.00 0
2025/1/15 14:17:4 23.27 314.00 0
2025/1/15 14:17:5 23.31 315.00 0
2025/1/15 14:17:5 23.25 314.00 0
2025/1/15 14:17:5 23.35 314.00 0
2025/1/15 14:17:5 23.19 315.00 0
2025/1/15 14:17:6 23.59 315.00 0
2025/1/15 14:17:6 23.27 315.00 0
2025/1/15 14:17:6 23.49 315.00 0
2025/1/15 14:17:6 23.31 315.00 0
2025/1/15 14:17:6 23.53 315.00 0
2025/1/15 14:17:7 23.79 314.00 0
2025/1/15 14:17:7 23.51 314.00 0
2025/1/15 14:17:7 23.77 314.00 0
2025/1/15 14:17:7 23.55 314.00 0
2025/1/15 14:17:8 23.89 314.00 0
2025/1/15 14:17:8 23.29 315.00 0
2025/1/15 14:17:8 23.87 314.00 0
2025/1/15 14:17:8 23.39 314.00 0
2025/1/15 14:17:9 23.65 314.00 0
2025/1/15 14:17:9 23.39 315.00 0
2025/1/15 14:17:9 23.61 314.00 0
2025/1/15 14:17:9 23.37 314.00 0
2025/1/15 14:17:10 23.59 314.00 0
2025/1/15 14:17:10 23.85 314.00 0
2025/1/15 14:17:10 23.43 314.00 0
2025/1/15 14:17:10 23.77 314.00 0
2025/1/15 14:17:10 23.33 314.00 0
2025/1/15 14:17:11 23.75 314.00 0
2025/1/15 14:17:11 23.41 314.00 0
2025/1/15 14:17:11 23.45 314.00 0
2025/1/15 14:17:11 23.29 314.00 0
2025/1/15 14:17:12 23.17 314.00 0
2025/1/15 14:17:12 23.21 314.00 0
2025/1/15 14:17:12 23.15 315.00 0
2025/1/15 14:17:12 23.21 315.00 0
2025/1/15 14:17:13 23.17 315.00 0
2025/1/15 14:17:13 23.31 314.00 0
2025/1/15 14:17:13 23.11 314.00 0
2025/1/15 14:17:13 23.19 314.00 0
2025/1/15 14:17:14 23.23 314.00 0
2025/1/15 14:17:14 23.23 313.00 0
2025/1/15 14:17:14 23.23 313.00 0
2025/1/15 14:17:14 23.11 314.00 0
2025/1/15 14:17:14 23.11 314.00 0
2025/1/15 14:17:15 23.19 314.00 0
2025/1/15 14:17:15 23.23 314.00 0
2025/1/15 14:17:15 23.17 314.00 0
2025/1/15 14:17:16 23.25 314.00 0
2025/1/15 14:17:16 23.39 314.00 0
2025/1/15 14:17:16 23.37 315.00 0
2025/1/15 14:17:17 23.55 315.00 0
2025/1/15 14:17:17 23.23 315.00 0
2025/1/15 14:17:17 23.73 315.00 0
2025/1/15 14:17:17 23.29 315.00 0
2025/1/15 14:17:17 23.61 315.00 0
2025/1/15 14:17:18 23.37 315.00 0
2025/1/15 14:17:18 23.59 315.00 0
2025/1/15 14:17:18 23.45 315.00 0
2025/1/15 14:17:18 23.57 315.00 0
2025/1/15 14:17:19 23.85 315.00 0
2025/1/15 14:17:19 23.59 315.00 0
2025/1/15 14:17:19 23.85 315.00 0
2025/1/15 14:17:19 23.47 315.00 0
2025/1/15 14:17:20 23.95 315.00 0
2025/1/15 14:17:20 23.43 316.00 0
2025/1/15 14:17:20 23.91 315.00 0
2025/1/15 14:17:20 23.45 316.00 0
2025/1/15 14:17:21 23.53 316.00 0
2025/1/15 14:17:21 23.39 316.00 0
2025/1/15 14:17:21 23.51 316.00 0
2025/1/15 14:17:21 23.39 315.00 0
2025/1/15 14:17:21 23.35 316.00 0
2025/1/15 14:17:22 23.55 316.00 0
2025/1/15 14:17:22 23.27 315.00 0
2025/1/15 14:17:22 23.45 316.00 0
2025/1/15 14:17:22 23.27 316.00 0
2025/1/15 14:17:23 23.29 316.00 0
2025/1/15 14:17:23 23.27 315.00 0
2025/1/15 14:17:23 23.29 315.00 0
2025/1/15 14:17:23 23.19 315.00 0
2025/1/15 14:17:24 23.15 315.00 0
2025/1/15 14:17:24 23.19 315.00 0
2025/1/15 14:17:24 23.17 315.00 0
2025/1/15 14:17:24 23.21 315.00 0
2025/1/15 14:17:25 23.23 315.00 0
2025/1/15 14:17:25 23.29 315.00 0
2025/1/15 14:17:25 23.17 315.00 0
2025/1/15 14:17:25 23.21 315.00 0
2025/1/15 14:17:25 23.23 315.00 0
2025/1/15 14:17:26 23.21 315.00 0
2025/1/15 14:17:26 23.25 315.00 0
2025/1/15 14:17:26 23.19 315.00 0
2025/1/15 14:17:26 23.35 315.00 0
2025/1/15 14:17:27 23.67 315.00 0
2025/1/15 14:17:27 23.51 315.00 0
2025/1/15 14:17:27 23.87 315.00 0
2025/1/15 14:17:27 23.33 315.00 0
2025/1/15 14:17:28 23.87 316.00 0
2025/1/15 14:17:28 23.41 315.00 0
2025/1/15 14:17:28 23.95 316.00 0
2025/1/15 14:17:28 23.43 316.00 0
2025/1/15 14:17:29 23.59 316.00 0
2025/1/15 14:17:29 23.41 315.00 0
2025/1/15 14:17:29 23.75 315.00 0
2025/1/15 14:17:29 23.97 315.00 0
2025/1/15 14:17:29 23.67 315.00 0
2025/1/15 14:17:30 23.97 315.00 0
2025/1/15 14:17:30 23.65 315.00 0
2025/1/15 14:17:30 23.91 315.00 0
2025/1/15 14:17:30 23.41 315.00 0
2025/1/15 14:17:31 23.83 315.00 0
2025/1/15 14:17:31 23.49 316.00 0
2025/1/15 14:17:31 23.35 316.00 0
2025/1/15 14:17:31 23.47 316.00 0
2025/1/15 14:17:32 23.39 316.00 0
2025/1/15 14:17:32 23.43 316.00 0
2025/1/15 14:17:32 23.31 316.00 0
2025/1/15 14:17:32 23.35 315.00 0
2025/1/15 14:17:33 23.21 315.00 0
2025/1/15 14:17:33 23.33 315.00 0
2025/1/15 14:17:33 23.29 316.00 0
2025/1/15 14:17:33 23.29 315.00 0
2025/1/15 14:17:33 23.31 315.00 0
2025/1/15 14:17:34 23.29 315.00 0
2025/1/15 14:17:34 23.33 315.00 0
2025/1/15 14:17:34 23.29 315.00 0
2025/1/15 14:17:34 23.29 315.00 0
2025/1/15 14:17:35 23.41 315.00 0
2025/1/15 14:17:35 23.37 315.00 0
2025/1/15 14:17:35 23.47 315.00 0
2025/1/15 14:17:35 23.35 315.00 0
2025/1/15 14:17:36 23.59 315.00 0
2025/1/15 14:17:36 23.41 315.00 0
2025/1/15 14:17:36 23.65 316.00 0
2025/1/15 14:17:36 23.43 316.00 0
2025/1/15 14:17:37 23.71 316.00 0
2025/1/15 14:17:37 23.49 316.00 0
2025/1/15 14:17:37 23.79 316.00 0
2025/1/15 14:17:37 24.09 315.00 0
2025/1/15 14:17:38 23.83 315.00 0
2025/1/15 14:17:38 24.05 315.00 0
2025/1/15 14:17:38 23.73 315.00 0
2025/1/15 14:17:38 24.13 315.00 0
2025/1/15 14:17:38 23.65 315.00 0
2025/1/15 14:17:39 24.15 315.00 0
2025/1/15 14:17:39 23.63 315.00 0
2025/1/15 14:17:39 23.75 315.00 0
2025/1/15 14:17:39 23.53 315.00 0
2025/1/15 14:17:40 23.77 315.00 0
2025/1/15 14:17:40 23.51 315.00 0
2025/1/15 14:17:40 23.75 315.00 0
2025/1/15 14:17:40 24.01 315.00 0
2025/1/15 14:17:41 23.73 315.00 0
2025/1/15 14:17:41 24.11 315.00 0
2025/1/15 14:17:41 23.57 315.00 0
2025/1/15 14:17:41 24.07 315.00 0
2025/1/15 14:17:42 23.59 315.00 0
2025/1/15 14:17:42 23.71 315.00 0
2025/1/15 14:17:42 23.69 315.00 0
2025/1/15 14:17:42 23.69 315.00 0
2025/1/15 14:17:42 23.63 315.00 0
2025/1/15 14:17:43 23.75 315.00 0
2025/1/15 14:17:43 24.05 315.00 0
2025/1/15 14:17:43 23.81 315.00 0
2025/1/15 14:17:43 24.05 315.00 0
2025/1/15 14:17:44 23.63 315.00 0
2025/1/15 14:17:44 24.15 315.00 0
2025/1/15 14:17:44 23.63 315.00 0
2025/1/15 14:17:44 23.97 315.00 0
2025/1/15 14:17:45 23.59 315.00 0
2025/1/15 14:17:45 23.67 315.00 0
2025/1/15 14:17:45 23.59 315.00 0
2025/1/15 14:17:45 23.69 315.00 0
2025/1/15 14:17:46 23.97 315.00 0
2025/1/15 14:17:46 23.67 315.00 0
2025/1/15 14:17:46 24.07 315.00 0
2025/1/15 14:17:46 23.69 315.00 0
2025/1/15 14:17:46 23.97 315.00 0
2025/1/15 14:17:47 23.69 315.00 0
2025/1/15 14:17:47 23.87 315.00 0
2025/1/15 14:17:47 23.57 315.00 0
2025/1/15 14:17:47 23.65 315.00 0
2025/1/15 14:17:48 23.73 315.00 0
2025/1/15 14:17:48 23.63 315.00 0
2025/1/15 14:17:48 23.61 315.00 0
2025/1/15 14:17:48 23.49 315.00 0
2025/1/15 14:17:49 23.77 315.00 0
2025/1/15 14:17:49 23.59 315.00 0
2025/1/15 14:17:49 23.69 315.00 0
2025/1/15 14:17:49 23.61 315.00 0
2025/1/15 14:17:50 23.73 315.00 0
2025/1/15 14:17:50 23.63 315.00 0
2025/1/15 14:17:50 23.47 315.00 0
2025/1/15 14:17:50 23.55 315.00 0
2025/1/15 14:17:50 23.39 315.00 0
2025/1/15 14:17:51 23.49 315.00 0
2025/1/15 14:17:51 20.65 251.00 0
2025/1/15 14:17:51 20.57 257.00 0
2025/1/15 14:17:52 23.83 296.00 0
2025/1/15 14:17:52 25.01 310.00 0
2025/1/15 14:17:52 23.97 295.00 0
2025/1/15 14:17:53 24.75 302.00 0
2025/1/15 14:17:53 20.39 276.00 0
2025/1/15 14:17:53 23.01 277.00 0
2025/1/15 14:17:54 24.11 289.00 0
2025/1/15 14:17:55 20.99 279.00 0
2025/1/15 14:17:55 20.57 297.00 0
2025/1/15 14:17:55 20.39 303.00 0
2025/1/15 14:17:55 20.49 279.00 0
2025/1/15 14:17:56 20.77 284.00 0
2025/1/15 14:17:56 23.45 314.00 0
2025/1/15 14:17:56 23.89 314.00 0
2025/1/15 14:17:56 23.69 314.00 0
2025/1/15 14:17:57 23.59 314.00 0
2025/1/15 14:17:57 23.59 314.00 0
2025/1/15 14:17:57 23.55 314.00 0
2025/1/15 14:17:57 23.57 314.00 0
2025/1/15 14:17:57 23.49 315.00 0
2025/1/15 14:17:58 23.71 315.00 0
2025/1/15 14:17:58 23.43 315.00 0
2025/1/15 14:17:58 23.59 315.00 0
2025/1/15 14:17:58 23.57 315.00 0
2025/1/15 14:17:59 23.53 314.00 0
2025/1/15 14:17:59 23.37 314.00 0
2025/1/15 14:17:59 23.37 314.00 0
2025/1/15 14:17:59 23.35 314.00 0
2025/1/15 14:18:0 23.23 314.00 0
2025/1/15 14:18:0 23.31 314.00 0
2025/1/15 14:18:0 23.17 314.00 0
2025/1/15 14:18:0 23.27 314.00 0
2025/1/15 14:18:1 23.19 314.00 0
2025/1/15 14:18:1 23.41 314.00 0
2025/1/15 14:18:1 23.21 314.00 0
2025/1/15 14:18:1 23.41 314.00 0
2025/1/15 14:18:1 23.41 315.00 0
2025/1/15 14:18:2 23.33 315.00 0
