Fecha Hora Temperatura(ºC) Distancia(mm) Madera
2025/5/9 11:25:43 -263.57 83.00 1
2025/5/9 11:25:43 -263.57 84.00 1
2025/5/9 11:25:43 -263.57 84.00 1
2025/5/9 11:25:43 -263.53 83.00 1
2025/5/9 11:25:44 -263.57 84.00 1
2025/5/9 11:25:44 -263.57 84.00 1
2025/5/9 11:25:44 -263.53 83.00 1
2025/5/9 11:25:44 -263.53 83.00 1
2025/5/9 11:25:44 -263.57 83.00 1
2025/5/9 11:25:45 -263.53 83.00 1
2025/5/9 11:25:45 -263.57 83.00 1
2025/5/9 11:25:45 -263.43 83.00 1
2025/5/9 11:25:45 -263.53 83.00 1
2025/5/9 11:25:46 -263.53 84.00 1
2025/5/9 11:25:46 -263.43 84.00 1
2025/5/9 11:25:46 -263.53 83.00 1
2025/5/9 11:25:46 -263.53 84.00 1
2025/5/9 11:25:47 -263.57 84.00 1
2025/5/9 11:25:47 -263.61 84.00 1
2025/5/9 11:25:47 -263.57 84.00 1
2025/5/9 11:25:47 -263.57 84.00 1
2025/5/9 11:25:48 -263.57 84.00 1
2025/5/9 11:25:48 -263.43 84.00 1
2025/5/9 11:25:48 -263.43 84.00 1
2025/5/9 11:25:48 -263.43 84.00 1
2025/5/9 11:25:48 -263.53 84.00 1
2025/5/9 11:25:49 -263.43 84.00 1
2025/5/9 11:25:49 -263.53 84.00 1
2025/5/9 11:25:49 -263.57 84.00 1
2025/5/9 11:25:49 -263.53 84.00 1
2025/5/9 11:25:50 -263.53 84.00 1
2025/5/9 11:25:50 -263.43 84.00 1
2025/5/9 11:25:50 -263.53 84.00 1
2025/5/9 11:25:50 -263.57 84.00 1
2025/5/9 11:25:51 -263.57 84.00 1
2025/5/9 11:25:51 -263.43 83.00 1
2025/5/9 11:25:51 -263.53 83.00 1
2025/5/9 11:25:51 -263.43 83.00 1
2025/5/9 11:25:52 -263.57 83.00 1
2025/5/9 11:25:52 -263.53 83.00 1
2025/5/9 11:25:52 -263.53 83.00 1
2025/5/9 11:25:52 -263.53 83.00 1
2025/5/9 11:25:52 -263.53 83.00 1
2025/5/9 11:25:53 -263.43 83.00 1
2025/5/9 11:25:53 -263.57 83.00 1
2025/5/9 11:25:53 -263.53 84.00 1
2025/5/9 11:25:53 -263.57 84.00 1
2025/5/9 11:25:54 -263.57 84.00 1
2025/5/9 11:25:54 -263.43 84.00 1
2025/5/9 11:25:54 -263.39 84.00 1
2025/5/9 11:25:54 -263.57 84.00 1
2025/5/9 11:25:55 -263.57 84.00 1
2025/5/9 11:25:55 -263.53 84.00 1
2025/5/9 11:25:55 -263.53 84.00 1
2025/5/9 11:25:55 -263.57 84.00 1
2025/5/9 11:25:56 -263.43 83.00 1
2025/5/9 11:25:56 -263.39 84.00 1
2025/5/9 11:25:56 -263.53 84.00 1
2025/5/9 11:25:56 -263.39 83.00 1
2025/5/9 11:25:57 -263.57 84.00 1
2025/5/9 11:25:57 -263.53 84.00 1
2025/5/9 11:25:57 -263.53 84.00 1
2025/5/9 11:25:57 -263.53 84.00 1
2025/5/9 11:25:58 -263.53 83.00 1
2025/5/9 11:25:58 -263.43 83.00 1
2025/5/9 11:25:58 -263.53 83.00 1
2025/5/9 11:25:58 -263.57 83.00 1
2025/5/9 11:25:59 -263.53 83.00 1
2025/5/9 11:25:59 -263.53 84.00 1
2025/5/9 11:25:59 -263.43 84.00 1
2025/5/9 11:25:59 -263.57 84.00 1
2025/5/9 11:26:0 -263.57 84.00 1
2025/5/9 11:26:0 -263.53 84.00 1
2025/5/9 11:26:0 -263.57 84.00 1
2025/5/9 11:26:0 -263.53 84.00 1
2025/5/9 11:26:0 -263.57 84.00 1
2025/5/9 11:26:1 -263.43 84.00 1
2025/5/9 11:26:1 -263.53 84.00 1
2025/5/9 11:26:1 -263.43 84.00 1
2025/5/9 11:26:1 -263.53 84.00 1
2025/5/9 11:26:2 -263.43 84.00 1
2025/5/9 11:26:2 -263.53 84.00 1
2025/5/9 11:26:2 -263.53 83.00 1
2025/5/9 11:26:2 -263.53 83.00 1
2025/5/9 11:26:3 -263.39 83.00 1
2025/5/9 11:26:3 -263.43 83.00 1
2025/5/9 11:26:3 -263.53 83.00 1
2025/5/9 11:26:3 -263.53 83.00 1
2025/5/9 11:26:4 -263.43 83.00 1
2025/5/9 11:26:4 -263.43 83.00 1
2025/5/9 11:26:4 -263.57 83.00 1
2025/5/9 11:26:4 -263.43 83.00 1
2025/5/9 11:26:4 -263.53 83.00 1
2025/5/9 11:26:5 -263.43 83.00 1
2025/5/9 11:26:5 -263.43 83.00 1
2025/5/9 11:26:5 -263.53 84.00 1
2025/5/9 11:26:5 -263.57 84.00 1
2025/5/9 11:26:6 -263.57 84.00 1
2025/5/9 11:26:6 -263.57 84.00 1
2025/5/9 11:26:6 -263.53 84.00 1
2025/5/9 11:26:6 -263.57 84.00 1
2025/5/9 11:26:7 -263.43 84.00 1
2025/5/9 11:26:7 -263.57 84.00 1
2025/5/9 11:26:7 -263.57 83.00 1
2025/5/9 11:26:7 -263.43 83.00 1
2025/5/9 11:26:8 -263.57 83.00 1
2025/5/9 11:26:8 -263.53 83.00 1
2025/5/9 11:26:8 -263.53 83.00 1
2025/5/9 11:26:8 -263.57 83.00 1
2025/5/9 11:26:8 -263.57 84.00 1
2025/5/9 11:26:9 -263.43 84.00 1
2025/5/9 11:26:9 -263.53 84.00 1
2025/5/9 11:26:9 -263.57 84.00 1
2025/5/9 11:26:9 -263.43 84.00 1
2025/5/9 11:26:10 -263.57 84.00 1
2025/5/9 11:26:10 -263.57 84.00 1
2025/5/9 11:26:10 -263.57 84.00 1
2025/5/9 11:26:10 -263.53 84.00 1
2025/5/9 11:26:11 -263.53 84.00 1
2025/5/9 11:26:11 -263.57 83.00 1
2025/5/9 11:26:11 -263.53 83.00 1
2025/5/9 11:26:11 -263.57 83.00 1
2025/5/9 11:26:12 -263.53 83.00 1
2025/5/9 11:26:12 -263.57 83.00 1
2025/5/9 11:26:12 -263.57 83.00 1
2025/5/9 11:26:13 -263.53 84.00 1
2025/5/9 11:26:13 -263.43 84.00 1
2025/5/9 11:26:13 -263.57 84.00 1
2025/5/9 11:26:13 -263.57 84.00 1
2025/5/9 11:26:14 -263.53 84.00 1
2025/5/9 11:26:14 -263.43 84.00 1
2025/5/9 11:26:14 -263.57 84.00 1
2025/5/9 11:26:14 -263.57 84.00 1
2025/5/9 11:26:15 -263.43 84.00 1
2025/5/9 11:26:15 -263.57 84.00 1
2025/5/9 11:26:15 -263.53 84.00 1
2025/5/9 11:26:15 -263.61 84.00 1
2025/5/9 11:26:15 -263.57 84.00 1
2025/5/9 11:26:16 -263.57 84.00 1
2025/5/9 11:26:16 -263.53 84.00 1
2025/5/9 11:26:16 -263.57 84.00 1
2025/5/9 11:26:16 -263.57 84.00 1
2025/5/9 11:26:17 -263.57 84.00 1
2025/5/9 11:26:17 -263.57 84.00 1
2025/5/9 11:26:17 -263.57 85.00 1
2025/5/9 11:26:17 -263.57 85.00 1
2025/5/9 11:26:18 -263.57 85.00 1
2025/5/9 11:26:18 -263.53 84.00 1
2025/5/9 11:26:18 -263.53 84.00 1
2025/5/9 11:26:18 -263.57 84.00 1
2025/5/9 11:26:19 -263.57 84.00 1
2025/5/9 11:26:19 -263.53 84.00 1
2025/5/9 11:26:19 -263.43 84.00 1
2025/5/9 11:26:19 -263.43 84.00 1
2025/5/9 11:26:19 -263.57 84.00 1
2025/5/9 11:26:20 -263.57 84.00 1
2025/5/9 11:26:20 -263.43 84.00 1
2025/5/9 11:26:20 -263.53 84.00 1
2025/5/9 11:26:20 -263.57 84.00 1
2025/5/9 11:26:21 -263.57 84.00 1
2025/5/9 11:26:21 -263.53 84.00 1
2025/5/9 11:26:21 -263.53 84.00 1
2025/5/9 11:26:21 -263.43 84.00 1
2025/5/9 11:26:22 -263.57 84.00 1
2025/5/9 11:26:22 -263.53 84.00 1
2025/5/9 11:26:22 -263.53 84.00 1
2025/5/9 11:26:22 -263.57 84.00 1
2025/5/9 11:26:23 -263.53 84.00 1
2025/5/9 11:26:23 -263.57 84.00 1
2025/5/9 11:26:23 -263.53 84.00 1
2025/5/9 11:26:23 -263.57 84.00 1
2025/5/9 11:26:23 -263.57 84.00 1
2025/5/9 11:26:24 -263.57 84.00 1
2025/5/9 11:26:24 -263.57 84.00 1
2025/5/9 11:26:24 -263.57 84.00 1
2025/5/9 11:26:24 -263.53 84.00 1
2025/5/9 11:26:25 -263.53 84.00 1
2025/5/9 11:26:25 -263.57 84.00 1
2025/5/9 11:26:25 -263.53 84.00 1
2025/5/9 11:26:25 -263.57 84.00 1
2025/5/9 11:26:26 -263.57 84.00 1
2025/5/9 11:26:26 -263.57 84.00 1
2025/5/9 11:26:26 -263.57 84.00 1
2025/5/9 11:26:26 -263.57 84.00 1
2025/5/9 11:26:27 -263.53 84.00 1
2025/5/9 11:26:27 -263.57 84.00 1
2025/5/9 11:26:27 -263.61 84.00 1
2025/5/9 11:26:27 -263.57 84.00 1
2025/5/9 11:26:27 -263.57 84.00 1
2025/5/9 11:26:28 -263.57 84.00 1
2025/5/9 11:26:28 -263.53 84.00 1
2025/5/9 11:26:28 -263.57 84.00 1
2025/5/9 11:26:28 -263.57 84.00 1
2025/5/9 11:26:29 -263.53 84.00 1
2025/5/9 11:26:29 -263.57 84.00 1
2025/5/9 11:26:29 -263.57 84.00 1
2025/5/9 11:26:29 -263.53 84.00 1
2025/5/9 11:26:30 -263.57 84.00 1
2025/5/9 11:26:30 -263.57 84.00 1
2025/5/9 11:26:30 -263.57 84.00 1
2025/5/9 11:26:30 -263.57 84.00 1
2025/5/9 11:26:31 -263.57 84.00 1
2025/5/9 11:26:31 -263.73 84.00 1
2025/5/9 11:26:31 -263.61 84.00 1
