Fecha Hora Corriente(A)
2025/1/22 10:1:55 0.17
2025/1/22 10:1:55 0.15
2025/1/22 10:1:55 0.17
2025/1/22 10:1:55 0.17
2025/1/22 10:1:55 0.15
2025/1/22 10:1:55 0.18
2025/1/22 10:1:55 0.15
2025/1/22 10:1:55 0.17
2025/1/22 10:1:56 0.06
2025/1/22 10:1:56 0.19
2025/1/22 10:1:56 0.17
2025/1/22 10:1:56 0.16
2025/1/22 10:1:56 0.18
2025/1/22 10:1:56 0.17
2025/1/22 10:1:56 0.17
2025/1/22 10:1:56 0.15
2025/1/22 10:1:56 0.01
2025/1/22 10:1:56 0.17
2025/1/22 10:1:56 0.19
2025/1/22 10:1:56 0.15
2025/1/22 10:1:56 0.20
2025/1/22 10:1:57 0.16
2025/1/22 10:1:57 0.17
2025/1/22 10:1:57 0.14
2025/1/22 10:1:57 0.15
2025/1/22 10:1:57 0.16
2025/1/22 10:1:57 0.19
2025/1/22 10:1:57 0.18
2025/1/22 10:1:57 0.14
2025/1/22 10:1:57 0.15
2025/1/22 10:1:57 0.16
2025/1/22 10:1:57 0.17
2025/1/22 10:1:57 0.13
2025/1/22 10:1:57 0.18
2025/1/22 10:1:58 0.16
2025/1/22 10:1:58 0.18
2025/1/22 10:1:58 0.01
2025/1/22 10:1:58 0.13
2025/1/22 10:1:58 0.15
2025/1/22 10:1:58 0.15
2025/1/22 10:1:58 0.05
2025/1/22 10:1:58 0.16
2025/1/22 10:1:58 0.17
2025/1/22 10:1:58 0.15
2025/1/22 10:1:58 0.01
2025/1/22 10:1:58 0.19
2025/1/22 10:1:58 0.18
2025/1/22 10:1:58 0.14
2025/1/22 10:1:59 0.16
2025/1/22 10:1:59 0.16
2025/1/22 10:1:59 0.16
2025/1/22 10:1:59 0.15
2025/1/22 10:1:59 0.15
2025/1/22 10:1:59 0.13
2025/1/22 10:1:59 0.16
2025/1/22 10:1:59 0.16
2025/1/22 10:1:59 0.15
2025/1/22 10:1:59 0.16
2025/1/22 10:1:59 0.17
2025/1/22 10:1:59 0.17
2025/1/22 10:1:59 0.14
2025/1/22 10:2:0 0.15
2025/1/22 10:2:0 0.17
2025/1/22 10:2:0 0.02
2025/1/22 10:2:0 0.15
2025/1/22 10:2:0 0.16
2025/1/22 10:2:0 0.00
2025/1/22 10:2:0 0.15
2025/1/22 10:2:0 0.16
2025/1/22 10:2:0 0.14
2025/1/22 10:2:0 0.16
2025/1/22 10:2:0 0.18
2025/1/22 10:2:0 0.02
2025/1/22 10:2:0 0.16
2025/1/22 10:2:0 0.16
2025/1/22 10:2:1 0.18
2025/1/22 10:2:1 0.19
2025/1/22 10:2:1 0.16
2025/1/22 10:2:1 0.19
2025/1/22 10:2:1 0.18
2025/1/22 10:2:1 0.18
2025/1/22 10:2:1 0.00
2025/1/22 10:2:1 0.15
2025/1/22 10:2:1 0.16
2025/1/22 10:2:1 0.02
2025/1/22 10:2:1 0.14
2025/1/22 10:2:1 0.17
2025/1/22 10:2:1 0.17
2025/1/22 10:2:2 0.17
2025/1/22 10:2:2 0.16
2025/1/22 10:2:2 0.18
2025/1/22 10:2:2 0.19
2025/1/22 10:2:2 0.15
2025/1/22 10:2:2 0.16
2025/1/22 10:2:2 0.15
2025/1/22 10:2:2 0.02
2025/1/22 10:2:2 0.16
2025/1/22 10:2:2 0.16
2025/1/22 10:2:2 0.16
2025/1/22 10:2:2 0.15
2025/1/22 10:2:2 0.20
2025/1/22 10:2:3 0.16
2025/1/22 10:2:3 0.17
2025/1/22 10:2:3 0.14
2025/1/22 10:2:3 0.16
2025/1/22 10:2:3 0.15
2025/1/22 10:2:3 0.14
2025/1/22 10:2:3 0.19
2025/1/22 10:2:3 0.13
2025/1/22 10:2:3 0.19
2025/1/22 10:2:3 0.18
2025/1/22 10:2:3 0.14
2025/1/22 10:2:3 0.16
2025/1/22 10:2:3 0.15
2025/1/22 10:2:3 0.20
2025/1/22 10:2:4 0.15
2025/1/22 10:2:4 0.18
2025/1/22 10:2:4 0.16
2025/1/22 10:2:4 0.17
2025/1/22 10:2:4 0.16
2025/1/22 10:2:4 0.18
2025/1/22 10:2:4 0.00
2025/1/22 10:2:4 0.15
2025/1/22 10:2:4 0.17
2025/1/22 10:2:4 0.18
2025/1/22 10:2:4 0.14
2025/1/22 10:2:4 0.18
2025/1/22 10:2:4 0.15
2025/1/22 10:2:5 0.18
2025/1/22 10:2:5 0.19
2025/1/22 10:2:5 0.16
2025/1/22 10:2:5 0.00
2025/1/22 10:2:5 0.15
2025/1/22 10:2:5 0.17
2025/1/22 10:2:5 0.15
2025/1/22 10:2:5 0.16
2025/1/22 10:2:5 0.15
2025/1/22 10:2:5 0.18
2025/1/22 10:2:5 0.14
2025/1/22 10:2:5 0.18
2025/1/22 10:2:5 0.17
2025/1/22 10:2:5 0.18
2025/1/22 10:2:6 0.17
2025/1/22 10:2:6 0.19
2025/1/22 10:2:6 0.17
2025/1/22 10:2:6 0.16
2025/1/22 10:2:6 0.18
2025/1/22 10:2:6 0.18
2025/1/22 10:2:6 0.19
2025/1/22 10:2:6 0.18
2025/1/22 10:2:6 0.14
2025/1/22 10:2:6 0.18
2025/1/22 10:2:6 0.17
2025/1/22 10:2:6 0.16
2025/1/22 10:2:6 0.16
2025/1/22 10:2:7 0.17
2025/1/22 10:2:7 0.16
2025/1/22 10:2:7 0.15
2025/1/22 10:2:7 0.17
2025/1/22 10:2:7 0.18
2025/1/22 10:2:7 0.19
2025/1/22 10:2:7 0.15
2025/1/22 10:2:7 0.17
2025/1/22 10:2:7 0.16
2025/1/22 10:2:7 0.18
2025/1/22 10:2:7 0.16
2025/1/22 10:2:7 0.16
2025/1/22 10:2:7 0.15
2025/1/22 10:2:8 0.15
2025/1/22 10:2:8 0.01
2025/1/22 10:2:8 0.01
2025/1/22 10:2:8 0.02
2025/1/22 10:2:8 0.00
2025/1/22 10:2:8 0.16
2025/1/22 10:2:8 0.00
2025/1/22 10:2:8 0.15
2025/1/22 10:2:8 0.15
2025/1/22 10:2:8 0.14
2025/1/22 10:2:8 0.19
2025/1/22 10:2:8 0.19
2025/1/22 10:2:8 0.01
2025/1/22 10:2:8 0.17
2025/1/22 10:2:9 0.15
2025/1/22 10:2:9 0.17
2025/1/22 10:2:9 0.17
2025/1/22 10:2:9 0.15
2025/1/22 10:2:9 0.15
2025/1/22 10:2:9 0.17
2025/1/22 10:2:9 0.19
2025/1/22 10:2:9 0.14
2025/1/22 10:2:9 0.16
2025/1/22 10:2:9 0.17
2025/1/22 10:2:9 0.13
2025/1/22 10:2:9 0.20
2025/1/22 10:2:9 0.14
2025/1/22 10:2:10 0.15
2025/1/22 10:2:10 0.14
2025/1/22 10:2:10 0.17
2025/1/22 10:2:10 0.18
2025/1/22 10:2:10 0.18
2025/1/22 10:2:10 0.02
2025/1/22 10:2:10 0.16
2025/1/22 10:2:10 0.01
2025/1/22 10:2:10 0.20
2025/1/22 10:2:10 0.17
2025/1/22 10:2:10 0.20
2025/1/22 10:2:10 0.15
2025/1/22 10:2:10 0.16
2025/1/22 10:2:10 0.16
2025/1/22 10:2:11 0.15
2025/1/22 10:2:11 0.18
2025/1/22 10:2:11 0.19
2025/1/22 10:2:11 0.18
2025/1/22 10:2:11 0.17
2025/1/22 10:2:11 0.15
2025/1/22 10:2:11 0.16
2025/1/22 10:2:11 0.18
2025/1/22 10:2:11 0.16
2025/1/22 10:2:11 0.14
2025/1/22 10:2:11 0.01
2025/1/22 10:2:11 0.15
2025/1/22 10:2:11 0.15
2025/1/22 10:2:12 0.18
2025/1/22 10:2:12 0.16
2025/1/22 10:2:12 0.15
2025/1/22 10:2:12 0.14
2025/1/22 10:2:12 0.01
2025/1/22 10:2:12 0.18
2025/1/22 10:2:12 0.16
2025/1/22 10:2:12 0.18
2025/1/22 10:2:12 0.15
2025/1/22 10:2:12 0.15
2025/1/22 10:2:12 0.17
2025/1/22 10:2:12 0.18
2025/1/22 10:2:12 0.15
2025/1/22 10:2:12 0.14
2025/1/22 10:2:13 0.15
2025/1/22 10:2:13 0.18
2025/1/22 10:2:13 0.15
2025/1/22 10:2:13 0.16
2025/1/22 10:2:13 0.18
2025/1/22 10:2:13 0.13
2025/1/22 10:2:13 0.15
2025/1/22 10:2:13 0.15
2025/1/22 10:2:13 0.15
2025/1/22 10:2:13 0.18
2025/1/22 10:2:13 0.17
2025/1/22 10:2:13 0.16
2025/1/22 10:2:13 0.00
2025/1/22 10:2:14 0.16
2025/1/22 10:2:14 0.15
2025/1/22 10:2:14 0.04
2025/1/22 10:2:14 0.14
2025/1/22 10:2:14 0.19
2025/1/22 10:2:14 0.19
2025/1/22 10:2:14 0.18
2025/1/22 10:2:14 0.15
2025/1/22 10:2:14 0.17
2025/1/22 10:2:14 0.19
2025/1/22 10:2:14 0.18
2025/1/22 10:2:14 0.17
2025/1/22 10:2:14 0.14
2025/1/22 10:2:15 0.17
2025/1/22 10:2:15 0.14
2025/1/22 10:2:15 0.01
2025/1/22 10:2:15 0.15
2025/1/22 10:2:15 0.18
2025/1/22 10:2:15 0.15
2025/1/22 10:2:15 0.16
2025/1/22 10:2:15 0.16
2025/1/22 10:2:15 0.16
2025/1/22 10:2:15 0.18
2025/1/22 10:2:15 0.15
2025/1/22 10:2:15 0.15
2025/1/22 10:2:15 0.14
2025/1/22 10:2:15 0.15
2025/1/22 10:2:16 0.15
2025/1/22 10:2:16 0.16
2025/1/22 10:2:16 0.15
2025/1/22 10:2:16 0.17
2025/1/22 10:2:16 0.15
2025/1/22 10:2:16 0.16
2025/1/22 10:2:16 0.18
2025/1/22 10:2:16 0.19
2025/1/22 10:2:16 0.16
2025/1/22 10:2:16 0.14
2025/1/22 10:2:16 0.17
2025/1/22 10:2:16 0.14
2025/1/22 10:2:16 0.17
2025/1/22 10:2:17 0.19
2025/1/22 10:2:17 0.17
2025/1/22 10:2:17 0.18
2025/1/22 10:2:17 0.19
2025/1/22 10:2:17 0.20
2025/1/22 10:2:17 0.17
2025/1/22 10:2:17 0.17
2025/1/22 10:2:17 0.17
2025/1/22 10:2:17 0.13
2025/1/22 10:2:17 0.15
2025/1/22 10:2:17 0.15
2025/1/22 10:2:17 0.15
2025/1/22 10:2:17 0.19
2025/1/22 10:2:18 0.15
2025/1/22 10:2:18 0.15
2025/1/22 10:2:18 0.17
2025/1/22 10:2:18 0.16
2025/1/22 10:2:18 0.20
2025/1/22 10:2:18 0.01
2025/1/22 10:2:18 0.15
2025/1/22 10:2:18 0.18
2025/1/22 10:2:18 0.17
2025/1/22 10:2:18 0.16
2025/1/22 10:2:18 0.16
2025/1/22 10:2:18 0.19
2025/1/22 10:2:18 0.17
2025/1/22 10:2:18 0.17
2025/1/22 10:2:19 0.17
2025/1/22 10:2:19 0.16
2025/1/22 10:2:19 0.19
2025/1/22 10:2:19 0.15
2025/1/22 10:2:19 0.17
2025/1/22 10:2:19 0.16
2025/1/22 10:2:19 0.18
2025/1/22 10:2:19 0.00
2025/1/22 10:2:19 0.17
2025/1/22 10:2:19 0.14
2025/1/22 10:2:19 0.17
2025/1/22 10:2:19 0.14
2025/1/22 10:2:19 0.19
2025/1/22 10:2:20 0.16
2025/1/22 10:2:20 0.17
2025/1/22 10:2:20 0.14
2025/1/22 10:2:20 0.01
2025/1/22 10:2:20 0.16
2025/1/22 10:2:20 0.14
2025/1/22 10:2:20 0.17
2025/1/22 10:2:20 0.18
2025/1/22 10:2:20 0.18
2025/1/22 10:2:20 0.18
2025/1/22 10:2:20 0.16
2025/1/22 10:2:20 0.15
2025/1/22 10:2:20 0.15
2025/1/22 10:2:21 0.16
2025/1/22 10:2:21 0.16
2025/1/22 10:2:21 0.19
2025/1/22 10:2:21 0.17
2025/1/22 10:2:21 0.18
2025/1/22 10:2:21 0.17
2025/1/22 10:2:21 0.17
2025/1/22 10:2:21 0.18
2025/1/22 10:2:21 0.14
2025/1/22 10:2:21 0.15
2025/1/22 10:2:21 0.16
2025/1/22 10:2:21 0.17
2025/1/22 10:2:21 0.13
2025/1/22 10:2:22 0.18
2025/1/22 10:2:22 0.15
2025/1/22 10:2:22 0.17
2025/1/22 10:2:22 0.15
2025/1/22 10:2:22 0.15
2025/1/22 10:2:22 0.02
2025/1/22 10:2:22 0.01
2025/1/22 10:2:22 0.14
2025/1/22 10:2:22 0.16
2025/1/22 10:2:22 0.01
2025/1/22 10:2:22 0.16
2025/1/22 10:2:22 0.16
2025/1/22 10:2:22 0.16
2025/1/22 10:2:22 0.17
2025/1/22 10:2:23 0.04
2025/1/22 10:2:23 0.15
2025/1/22 10:2:23 0.15
2025/1/22 10:2:23 0.19
2025/1/22 10:2:23 0.15
2025/1/22 10:2:23 0.16
2025/1/22 10:2:23 0.18
2025/1/22 10:2:23 0.17
2025/1/22 10:2:23 0.17
2025/1/22 10:2:23 0.18
2025/1/22 10:2:23 0.16
2025/1/22 10:2:23 0.18
2025/1/22 10:2:23 0.16
2025/1/22 10:2:24 0.18
2025/1/22 10:2:24 0.01
2025/1/22 10:2:24 0.17
2025/1/22 10:2:24 0.15
2025/1/22 10:2:24 0.16
2025/1/22 10:2:24 0.15
2025/1/22 10:2:24 0.01
2025/1/22 10:2:24 0.15
2025/1/22 10:2:24 0.17
2025/1/22 10:2:24 0.15
2025/1/22 10:2:24 0.17
2025/1/22 10:2:24 0.13
2025/1/22 10:2:24 0.15
2025/1/22 10:2:24 0.19
2025/1/22 10:2:25 0.18
2025/1/22 10:2:25 0.20
2025/1/22 10:2:25 0.16
2025/1/22 10:2:25 0.20
2025/1/22 10:2:25 0.15
2025/1/22 10:2:25 0.18
2025/1/22 10:2:25 0.17
2025/1/22 10:2:25 0.18
2025/1/22 10:2:25 0.19
2025/1/22 10:2:25 0.16
2025/1/22 10:2:25 0.16
2025/1/22 10:2:25 0.17
2025/1/22 10:2:25 0.18
2025/1/22 10:2:26 0.16
2025/1/22 10:2:26 0.15
2025/1/22 10:2:26 0.20
2025/1/22 10:2:26 0.14
2025/1/22 10:2:26 0.14
2025/1/22 10:2:26 0.18
2025/1/22 10:2:26 0.16
2025/1/22 10:2:26 0.16
2025/1/22 10:2:26 0.19
2025/1/22 10:2:26 0.02
2025/1/22 10:2:26 0.16
2025/1/22 10:2:26 0.17
2025/1/22 10:2:26 0.17
2025/1/22 10:2:26 0.17
2025/1/22 10:2:27 0.14
2025/1/22 10:2:27 0.20
2025/1/22 10:2:27 0.15
2025/1/22 10:2:27 0.16
2025/1/22 10:2:27 0.20
2025/1/22 10:2:27 0.19
2025/1/22 10:2:27 0.14
2025/1/22 10:2:27 0.18
2025/1/22 10:2:27 0.16
2025/1/22 10:2:27 0.15
2025/1/22 10:2:27 0.01
2025/1/22 10:2:27 0.16
2025/1/22 10:2:27 0.16
2025/1/22 10:2:28 0.16
2025/1/22 10:2:28 0.16
2025/1/22 10:2:28 0.17
2025/1/22 10:2:28 0.19
2025/1/22 10:2:28 0.15
2025/1/22 10:2:28 0.15
2025/1/22 10:2:28 0.16
2025/1/22 10:2:28 0.16
2025/1/22 10:2:28 0.14
2025/1/22 10:2:28 0.14
2025/1/22 10:2:28 0.15
2025/1/22 10:2:28 0.18
2025/1/22 10:2:28 0.15
2025/1/22 10:2:28 0.13
2025/1/22 10:2:29 0.03
2025/1/22 10:2:29 0.16
2025/1/22 10:2:29 0.16
2025/1/22 10:2:29 0.15
2025/1/22 10:2:29 0.13
2025/1/22 10:2:29 0.18
2025/1/22 10:2:29 0.17
2025/1/22 10:2:29 0.16
2025/1/22 10:2:29 0.17
2025/1/22 10:2:29 0.00
2025/1/22 10:2:29 0.15
2025/1/22 10:2:29 0.15
2025/1/22 10:2:29 0.18
2025/1/22 10:2:30 0.16
2025/1/22 10:2:30 0.18
2025/1/22 10:2:30 0.17
2025/1/22 10:2:30 0.16
2025/1/22 10:2:30 0.15
2025/1/22 10:2:30 0.16
2025/1/22 10:2:30 0.15
2025/1/22 10:2:30 0.15
2025/1/22 10:2:30 0.18
2025/1/22 10:2:30 0.18
2025/1/22 10:2:30 0.17
2025/1/22 10:2:30 0.19
2025/1/22 10:2:30 0.16
2025/1/22 10:2:31 0.18
2025/1/22 10:2:31 0.15
2025/1/22 10:2:31 0.01
2025/1/22 10:2:31 0.14
2025/1/22 10:2:31 0.17
2025/1/22 10:2:31 0.15
2025/1/22 10:2:31 0.16
2025/1/22 10:2:31 0.18
2025/1/22 10:2:31 0.18
2025/1/22 10:2:31 0.16
2025/1/22 10:2:31 0.19
2025/1/22 10:2:31 0.15
2025/1/22 10:2:31 0.15
2025/1/22 10:2:31 0.15
2025/1/22 10:2:32 0.19
2025/1/22 10:2:32 0.13
2025/1/22 10:2:32 0.19
2025/1/22 10:2:32 0.15
2025/1/22 10:2:32 0.19
2025/1/22 10:2:32 0.18
2025/1/22 10:2:32 0.20
2025/1/22 10:2:32 0.14
2025/1/22 10:2:32 0.15
2025/1/22 10:2:32 0.14
2025/1/22 10:2:32 0.18
2025/1/22 10:2:32 0.14
2025/1/22 10:2:32 0.13
2025/1/22 10:2:33 0.15
2025/1/22 10:2:33 0.15
2025/1/22 10:2:33 0.16
2025/1/22 10:2:33 0.15
2025/1/22 10:2:33 0.02
2025/1/22 10:2:33 0.18
2025/1/22 10:2:33 0.18
2025/1/22 10:2:33 0.15
2025/1/22 10:2:33 0.16
2025/1/22 10:2:33 0.18
2025/1/22 10:2:33 0.17
2025/1/22 10:2:33 0.16
2025/1/22 10:2:33 0.16
2025/1/22 10:2:33 0.17
2025/1/22 10:2:34 0.16
2025/1/22 10:2:34 0.15
2025/1/22 10:2:34 0.13
2025/1/22 10:2:34 0.17
2025/1/22 10:2:34 0.19
2025/1/22 10:2:34 0.14
2025/1/22 10:2:34 0.16
2025/1/22 10:2:34 0.18
2025/1/22 10:2:34 0.18
2025/1/22 10:2:34 0.16
2025/1/22 10:2:34 0.15
2025/1/22 10:2:34 0.17
2025/1/22 10:2:34 0.16
2025/1/22 10:2:35 0.17
2025/1/22 10:2:35 0.16
2025/1/22 10:2:35 0.14
2025/1/22 10:2:35 0.16
2025/1/22 10:2:35 0.18
2025/1/22 10:2:35 0.18
2025/1/22 10:2:35 0.18
2025/1/22 10:2:35 0.18
2025/1/22 10:2:35 0.20
2025/1/22 10:2:35 0.17
2025/1/22 10:2:35 0.16
2025/1/22 10:2:35 0.15
2025/1/22 10:2:35 0.15
2025/1/22 10:2:36 0.17
2025/1/22 10:2:36 0.17
2025/1/22 10:2:36 0.14
2025/1/22 10:2:36 0.17
2025/1/22 10:2:36 0.19
2025/1/22 10:2:36 0.02
2025/1/22 10:2:36 0.15
2025/1/22 10:2:36 0.18
2025/1/22 10:2:36 0.17
2025/1/22 10:2:36 0.18
2025/1/22 10:2:36 0.16
2025/1/22 10:2:36 0.15
2025/1/22 10:2:36 0.15
2025/1/22 10:2:36 0.01
2025/1/22 10:2:37 0.15
2025/1/22 10:2:37 0.16
2025/1/22 10:2:37 0.16
2025/1/22 10:2:37 0.16
2025/1/22 10:2:37 0.15
2025/1/22 10:2:37 0.16
2025/1/22 10:2:37 0.15
2025/1/22 10:2:37 0.20
2025/1/22 10:2:37 0.18
2025/1/22 10:2:37 0.14
2025/1/22 10:2:37 0.14
2025/1/22 10:2:37 0.16
2025/1/22 10:2:37 0.14
2025/1/22 10:2:38 0.16
2025/1/22 10:2:38 0.16
2025/1/22 10:2:38 0.16
2025/1/22 10:2:38 0.20
2025/1/22 10:2:38 0.15
2025/1/22 10:2:38 0.17
2025/1/22 10:2:38 0.16
2025/1/22 10:2:38 0.19
2025/1/22 10:2:38 0.16
2025/1/22 10:2:38 0.14
2025/1/22 10:2:38 0.18
2025/1/22 10:2:38 0.18
2025/1/22 10:2:38 0.18
2025/1/22 10:2:38 0.17
2025/1/22 10:2:39 0.15
2025/1/22 10:2:39 0.15
2025/1/22 10:2:39 0.18
2025/1/22 10:2:39 0.00
2025/1/22 10:2:39 0.15
2025/1/22 10:2:39 0.14
2025/1/22 10:2:39 0.15
2025/1/22 10:2:39 0.16
2025/1/22 10:2:39 0.19
2025/1/22 10:2:39 0.17
2025/1/22 10:2:39 0.17
2025/1/22 10:2:39 0.16
2025/1/22 10:2:39 0.17
2025/1/22 10:2:40 0.16
2025/1/22 10:2:40 0.15
2025/1/22 10:2:40 0.18
2025/1/22 10:2:40 0.17
2025/1/22 10:2:40 0.16
2025/1/22 10:2:40 0.17
2025/1/22 10:2:40 0.16
2025/1/22 10:2:40 0.19
2025/1/22 10:2:40 0.14
2025/1/22 10:2:40 0.15
2025/1/22 10:2:40 0.15
2025/1/22 10:2:40 0.15
2025/1/22 10:2:40 0.14
2025/1/22 10:2:41 0.15
2025/1/22 10:2:41 0.14
2025/1/22 10:2:41 0.17
2025/1/22 10:2:41 0.17
2025/1/22 10:2:41 0.14
2025/1/22 10:2:41 0.17
2025/1/22 10:2:41 0.16
2025/1/22 10:2:41 0.18
2025/1/22 10:2:41 0.17
2025/1/22 10:2:41 0.16
2025/1/22 10:2:41 0.15
2025/1/22 10:2:41 0.16
2025/1/22 10:2:41 0.16
2025/1/22 10:2:41 0.17
2025/1/22 10:2:42 0.02
2025/1/22 10:2:42 0.15
2025/1/22 10:2:42 0.17
2025/1/22 10:2:42 0.16
2025/1/22 10:2:42 0.16
2025/1/22 10:2:42 0.17
2025/1/22 10:2:42 0.00
2025/1/22 10:2:42 0.18
2025/1/22 10:2:42 0.04
2025/1/22 10:2:42 0.15
2025/1/22 10:2:42 0.16
2025/1/22 10:2:42 0.13
2025/1/22 10:2:42 0.15
2025/1/22 10:2:43 0.16
2025/1/22 10:2:43 0.18
2025/1/22 10:2:43 0.16
2025/1/22 10:2:43 0.16
2025/1/22 10:2:43 0.20
2025/1/22 10:2:43 0.17
2025/1/22 10:2:43 0.18
2025/1/22 10:2:43 0.18
2025/1/22 10:2:43 0.01
2025/1/22 10:2:43 0.17
2025/1/22 10:2:43 0.16
2025/1/22 10:2:43 0.15
2025/1/22 10:2:43 0.19
2025/1/22 10:2:44 0.14
2025/1/22 10:2:44 0.00
2025/1/22 10:2:44 0.16
2025/1/22 10:2:44 0.17
2025/1/22 10:2:44 0.16
2025/1/22 10:2:44 0.13
2025/1/22 10:2:44 0.16
2025/1/22 10:2:44 0.18
2025/1/22 10:2:44 0.20
2025/1/22 10:2:44 0.16
2025/1/22 10:2:44 0.00
2025/1/22 10:2:44 0.01
2025/1/22 10:2:44 0.15
2025/1/22 10:2:44 0.00
2025/1/22 10:2:45 0.14
2025/1/22 10:2:45 0.16
2025/1/22 10:2:45 0.17
2025/1/22 10:2:45 0.15
2025/1/22 10:2:45 0.14
2025/1/22 10:2:45 0.14
2025/1/22 10:2:45 0.15
2025/1/22 10:2:45 0.16
2025/1/22 10:2:45 0.01
2025/1/22 10:2:45 0.19
2025/1/22 10:2:45 0.19
2025/1/22 10:2:45 0.01
2025/1/22 10:2:45 0.16
2025/1/22 10:2:46 0.13
2025/1/22 10:2:46 0.16
2025/1/22 10:2:46 0.15
2025/1/22 10:2:46 0.17
2025/1/22 10:2:46 0.16
2025/1/22 10:2:46 0.17
2025/1/22 10:2:46 0.18
2025/1/22 10:2:46 0.14
2025/1/22 10:2:46 0.15
2025/1/22 10:2:46 0.18
2025/1/22 10:2:46 0.15
2025/1/22 10:2:46 0.17
2025/1/22 10:2:46 0.13
2025/1/22 10:2:47 0.13
2025/1/22 10:2:47 0.03
2025/1/22 10:2:47 0.11
2025/1/22 10:2:47 0.02
2025/1/22 10:2:47 0.01
2025/1/22 10:2:47 0.16
2025/1/22 10:2:47 0.17
2025/1/22 10:2:47 0.17
2025/1/22 10:2:47 0.15
2025/1/22 10:2:47 0.19
2025/1/22 10:2:47 0.16
2025/1/22 10:2:47 0.14
2025/1/22 10:2:47 0.16
2025/1/22 10:2:47 0.16
2025/1/22 10:2:48 0.17
2025/1/22 10:2:48 0.17
2025/1/22 10:2:48 0.17
2025/1/22 10:2:48 0.15
2025/1/22 10:2:48 0.14
2025/1/22 10:2:48 0.16
2025/1/22 10:2:48 0.18
2025/1/22 10:2:48 0.17
2025/1/22 10:2:48 0.14
2025/1/22 10:2:48 0.19
2025/1/22 10:2:48 0.17
2025/1/22 10:2:48 0.03
2025/1/22 10:2:48 0.17
2025/1/22 10:2:49 0.14
2025/1/22 10:2:49 0.13
2025/1/22 10:2:49 0.17
2025/1/22 10:2:49 0.16
2025/1/22 10:2:49 0.14
2025/1/22 10:2:49 0.19
2025/1/22 10:2:49 0.17
2025/1/22 10:2:49 0.17
2025/1/22 10:2:49 0.15
2025/1/22 10:2:49 0.17
2025/1/22 10:2:49 0.15
2025/1/22 10:2:49 0.13
2025/1/22 10:2:49 0.19
2025/1/22 10:2:50 0.02
2025/1/22 10:2:50 0.14
2025/1/22 10:2:50 0.17
2025/1/22 10:2:50 0.18
2025/1/22 10:2:50 0.18
2025/1/22 10:2:50 0.15
2025/1/22 10:2:50 0.15
2025/1/22 10:2:50 0.17
2025/1/22 10:2:50 0.16
2025/1/22 10:2:50 0.17
2025/1/22 10:2:50 0.15
2025/1/22 10:2:50 0.14
2025/1/22 10:2:50 0.16
2025/1/22 10:2:50 0.18
2025/1/22 10:2:51 0.20
2025/1/22 10:2:51 0.18
2025/1/22 10:2:51 0.01
2025/1/22 10:2:51 0.17
2025/1/22 10:2:51 0.16
2025/1/22 10:2:51 0.14
2025/1/22 10:2:51 0.15
2025/1/22 10:2:51 0.16
2025/1/22 10:2:51 0.01
2025/1/22 10:2:51 0.16
2025/1/22 10:2:51 0.18
2025/1/22 10:2:51 0.15
2025/1/22 10:2:51 0.17
2025/1/22 10:2:52 0.14
2025/1/22 10:2:52 0.17
2025/1/22 10:2:52 0.16
2025/1/22 10:2:52 0.14
2025/1/22 10:2:52 0.16
2025/1/22 10:2:52 0.19
2025/1/22 10:2:52 0.19
2025/1/22 10:2:52 0.18
2025/1/22 10:2:52 0.14
2025/1/22 10:2:52 0.19
2025/1/22 10:2:52 0.19
2025/1/22 10:2:52 0.15
2025/1/22 10:2:52 0.01
2025/1/22 10:2:52 0.01
2025/1/22 10:2:53 0.14
2025/1/22 10:2:53 0.17
2025/1/22 10:2:53 0.15
2025/1/22 10:2:53 0.16
2025/1/22 10:2:53 0.17
2025/1/22 10:2:53 0.16
2025/1/22 10:2:53 0.16
2025/1/22 10:2:53 0.15
2025/1/22 10:2:53 0.15
2025/1/22 10:2:53 0.15
2025/1/22 10:2:53 0.15
2025/1/22 10:2:53 0.15
2025/1/22 10:2:53 0.18
2025/1/22 10:2:54 0.13
2025/1/22 10:2:54 0.15
2025/1/22 10:2:54 0.18
2025/1/22 10:2:54 0.07
2025/1/22 10:2:54 0.16
2025/1/22 10:2:54 0.16
2025/1/22 10:2:54 0.17
2025/1/22 10:2:54 0.16
2025/1/22 10:2:54 0.19
2025/1/22 10:2:54 0.14
2025/1/22 10:2:54 0.20
2025/1/22 10:2:54 0.15
2025/1/22 10:2:54 0.18
2025/1/22 10:2:55 0.15
2025/1/22 10:2:55 0.16
2025/1/22 10:2:55 0.17
2025/1/22 10:2:55 0.15
2025/1/22 10:2:55 0.15
2025/1/22 10:2:55 0.15
2025/1/22 10:2:55 0.15
2025/1/22 10:2:55 0.15
2025/1/22 10:2:55 0.18
2025/1/22 10:2:55 0.19
2025/1/22 10:2:55 0.15
2025/1/22 10:2:55 0.14
2025/1/22 10:2:55 0.14
2025/1/22 10:2:55 0.16
2025/1/22 10:2:56 0.14
2025/1/22 10:2:56 0.13
2025/1/22 10:2:56 0.18
2025/1/22 10:2:56 0.17
2025/1/22 10:2:56 0.17
2025/1/22 10:2:56 0.20
2025/1/22 10:2:56 0.15
2025/1/22 10:2:56 0.15
2025/1/22 10:2:56 0.18
2025/1/22 10:2:56 0.18
2025/1/22 10:2:56 0.18
