Fecha,Hora,Corriente(A)
23/1/2025,3:29:04 PM,-0.23
23/1/2025,3:29:04 PM,-0.23
23/1/2025,3:29:04 PM,0.08
23/1/2025,3:29:05 PM,-0.23
23/1/2025,3:29:05 PM,-0.54
23/1/2025,3:29:05 PM,-0.54
23/1/2025,3:29:05 PM,-0.38
23/1/2025,3:29:05 PM,-0.54
23/1/2025,3:29:05 PM,-0.23
23/1/2025,3:29:05 PM,-0.54
23/1/2025,3:29:05 PM,-0.07
23/1/2025,3:29:05 PM,-0.23
23/1/2025,3:29:05 PM,-0.54
23/1/2025,3:29:06 PM,-0.38
23/1/2025,3:29:06 PM,-0.38
23/1/2025,3:29:06 PM,-0.07
23/1/2025,3:29:06 PM,-0.54
23/1/2025,3:29:06 PM,-0.54
23/1/2025,3:29:06 PM,-0.38
23/1/2025,3:29:06 PM,-0.85
23/1/2025,3:29:06 PM,-0.07
23/1/2025,3:29:06 PM,-0.07
23/1/2025,3:29:06 PM,-0.23
23/1/2025,3:29:07 PM,-0.23
23/1/2025,3:29:07 PM,-0.54
23/1/2025,3:29:07 PM,-0.23
23/1/2025,3:29:07 PM,-0.38
23/1/2025,3:29:07 PM,-0.38
23/1/2025,3:29:07 PM,-0.54
23/1/2025,3:29:07 PM,-0.07
23/1/2025,3:29:07 PM,-0.38
23/1/2025,3:29:07 PM,-0.38
23/1/2025,3:29:07 PM,-0.38
23/1/2025,3:29:08 PM,-0.38
23/1/2025,3:29:08 PM,-0.38
23/1/2025,3:29:08 PM,-0.38
23/1/2025,3:29:08 PM,-0.23
23/1/2025,3:29:08 PM,-0.54
23/1/2025,3:29:08 PM,-0.07
23/1/2025,3:29:08 PM,-0.07
23/1/2025,3:29:08 PM,-0.23
23/1/2025,3:29:08 PM,-0.23
23/1/2025,3:29:08 PM,-0.38
23/1/2025,3:29:09 PM,0.08
23/1/2025,3:29:09 PM,-0.54
23/1/2025,3:29:09 PM,-0.23
23/1/2025,3:29:09 PM,-0.38
23/1/2025,3:29:09 PM,-0.38
23/1/2025,3:29:09 PM,-0.54
23/1/2025,3:29:09 PM,-0.23
23/1/2025,3:29:09 PM,-0.54
23/1/2025,3:29:09 PM,-0.38
23/1/2025,3:29:09 PM,-0.54
23/1/2025,3:29:10 PM,-0.54
23/1/2025,3:29:10 PM,-0.54
23/1/2025,3:29:10 PM,-0.23
23/1/2025,3:29:10 PM,-0.23
23/1/2025,3:29:10 PM,-0.23
23/1/2025,3:29:10 PM,-0.23
23/1/2025,3:29:10 PM,-0.07
23/1/2025,3:29:10 PM,-0.38
23/1/2025,3:29:10 PM,-0.38
23/1/2025,3:29:10 PM,-0.23
23/1/2025,3:29:11 PM,-0.07
23/1/2025,3:29:11 PM,-0.23
23/1/2025,3:29:11 PM,-0.54
23/1/2025,3:29:11 PM,-0.38
23/1/2025,3:29:11 PM,-0.38
23/1/2025,3:29:11 PM,-0.07
23/1/2025,3:29:11 PM,-0.54
23/1/2025,3:29:11 PM,-0.38
23/1/2025,3:29:11 PM,-0.38
23/1/2025,3:29:11 PM,-0.54
23/1/2025,3:29:12 PM,-0.38
23/1/2025,3:29:12 PM,-0.38
23/1/2025,3:29:12 PM,-0.38
23/1/2025,3:29:12 PM,-0.07
23/1/2025,3:29:12 PM,-0.38
23/1/2025,3:29:12 PM,-0.38
23/1/2025,3:29:12 PM,-0.38
23/1/2025,3:29:12 PM,-0.23
23/1/2025,3:29:12 PM,-0.23
23/1/2025,3:29:12 PM,-0.23
23/1/2025,3:29:13 PM,-0.23
23/1/2025,3:29:13 PM,-0.23
23/1/2025,3:29:13 PM,-0.23
23/1/2025,3:29:13 PM,-0.38
23/1/2025,3:29:13 PM,-0.38
23/1/2025,3:29:13 PM,-0.54
23/1/2025,3:29:13 PM,-0.54
23/1/2025,3:29:13 PM,-0.54
23/1/2025,3:29:13 PM,-0.23
23/1/2025,3:29:13 PM,-0.54
23/1/2025,3:29:14 PM,-0.54
23/1/2025,3:29:14 PM,-1.15
23/1/2025,3:29:14 PM,-0.07
23/1/2025,3:29:14 PM,-0.54
23/1/2025,3:29:14 PM,-0.54
23/1/2025,3:29:14 PM,-0.07
23/1/2025,3:29:14 PM,-0.23
23/1/2025,3:29:14 PM,-0.38
23/1/2025,3:29:14 PM,-0.23
23/1/2025,3:29:14 PM,-0.23
23/1/2025,3:29:15 PM,-0.23
23/1/2025,3:29:15 PM,-0.38
23/1/2025,3:29:15 PM,-0.54
23/1/2025,3:29:15 PM,-0.38
23/1/2025,3:29:15 PM,-0.07
23/1/2025,3:29:15 PM,-0.54
23/1/2025,3:29:15 PM,-0.38
23/1/2025,3:29:15 PM,-0.38
23/1/2025,3:29:15 PM,-0.23
23/1/2025,3:29:15 PM,-0.38
23/1/2025,3:29:16 PM,-0.54
23/1/2025,3:29:16 PM,-0.23
23/1/2025,3:29:16 PM,-0.38
23/1/2025,3:29:16 PM,-0.38
23/1/2025,3:29:16 PM,-0.38
23/1/2025,3:29:16 PM,-0.38
23/1/2025,3:29:16 PM,-0.38
23/1/2025,3:29:16 PM,-0.23
23/1/2025,3:29:16 PM,-0.23
23/1/2025,3:29:16 PM,-0.23
23/1/2025,3:29:17 PM,-1.15
23/1/2025,3:29:17 PM,-0.07
23/1/2025,3:29:17 PM,-0.23
23/1/2025,3:29:17 PM,-0.38
23/1/2025,3:29:17 PM,-0.23
23/1/2025,3:29:17 PM,-0.54
23/1/2025,3:29:17 PM,-0.54
23/1/2025,3:29:17 PM,-0.38
23/1/2025,3:29:17 PM,0.08
23/1/2025,3:29:17 PM,-0.07
23/1/2025,3:29:18 PM,-0.07
23/1/2025,3:29:18 PM,-0.38
23/1/2025,3:29:18 PM,-0.38
23/1/2025,3:29:18 PM,-0.23
23/1/2025,3:29:18 PM,-0.54
23/1/2025,3:29:18 PM,-0.07
23/1/2025,3:29:18 PM,-0.07
23/1/2025,3:29:18 PM,-0.23
23/1/2025,3:29:18 PM,-0.54
23/1/2025,3:29:18 PM,-0.23
23/1/2025,3:29:19 PM,-0.07
23/1/2025,3:29:19 PM,-0.38
23/1/2025,3:29:19 PM,-0.54
23/1/2025,3:29:19 PM,-0.38
23/1/2025,3:29:19 PM,-0.07
23/1/2025,3:29:19 PM,-0.23
23/1/2025,3:29:19 PM,-0.54
23/1/2025,3:29:19 PM,-0.07
23/1/2025,3:29:19 PM,-0.38
23/1/2025,3:29:20 PM,-0.38
23/1/2025,3:29:20 PM,-0.54
23/1/2025,3:29:20 PM,-0.38
23/1/2025,3:29:20 PM,-0.38
23/1/2025,3:29:20 PM,-0.38
23/1/2025,3:29:20 PM,-0.38
23/1/2025,3:29:20 PM,-0.38
23/1/2025,3:29:20 PM,-0.38
23/1/2025,3:29:20 PM,-0.54
23/1/2025,3:29:20 PM,-0.54
23/1/2025,3:29:20 PM,-0.07
23/1/2025,3:29:21 PM,-0.07
23/1/2025,3:29:21 PM,-0.54
23/1/2025,3:29:21 PM,-0.07
23/1/2025,3:29:21 PM,-0.54
23/1/2025,3:29:21 PM,-0.23
23/1/2025,3:29:21 PM,-0.54
23/1/2025,3:29:21 PM,-0.07
23/1/2025,3:29:21 PM,-0.23
23/1/2025,3:29:21 PM,-0.23
23/1/2025,3:29:22 PM,-0.54
23/1/2025,3:29:22 PM,-0.54
23/1/2025,3:29:22 PM,-0.38
23/1/2025,3:29:22 PM,-0.23
23/1/2025,3:29:22 PM,-0.54
23/1/2025,3:29:22 PM,-0.54
23/1/2025,3:29:22 PM,-0.07
23/1/2025,3:29:22 PM,-0.38
23/1/2025,3:29:22 PM,-0.23
23/1/2025,3:29:22 PM,-0.23
23/1/2025,3:29:22 PM,-0.07
23/1/2025,3:29:23 PM,-0.07
23/1/2025,3:29:23 PM,-0.38
23/1/2025,3:29:23 PM,-0.23
23/1/2025,3:29:23 PM,-0.07
23/1/2025,3:29:23 PM,-0.07
23/1/2025,3:29:23 PM,-0.07
23/1/2025,3:29:23 PM,-0.23
23/1/2025,3:29:23 PM,-0.54
23/1/2025,3:29:23 PM,-0.38
23/1/2025,3:29:23 PM,-0.07
23/1/2025,3:29:24 PM,-0.23
23/1/2025,3:29:24 PM,-0.38
23/1/2025,3:29:24 PM,-0.23
23/1/2025,3:29:24 PM,-0.54
23/1/2025,3:29:24 PM,-1
23/1/2025,3:29:24 PM,-0.07
23/1/2025,3:29:24 PM,-0.38
23/1/2025,3:29:24 PM,-0.54
23/1/2025,3:29:24 PM,-0.38
23/1/2025,3:29:25 PM,-0.38
23/1/2025,3:29:25 PM,-0.38
23/1/2025,3:29:25 PM,-0.38
23/1/2025,3:29:25 PM,-0.23
23/1/2025,3:29:25 PM,-0.23
23/1/2025,3:29:25 PM,-0.07
23/1/2025,3:29:25 PM,-0.85
23/1/2025,3:29:25 PM,-0.23
23/1/2025,3:29:25 PM,-1.77
23/1/2025,3:29:25 PM,-0.23
23/1/2025,3:29:26 PM,-0.54
23/1/2025,3:29:26 PM,-0.54
23/1/2025,3:29:26 PM,-0.38
23/1/2025,3:29:26 PM,-0.38
23/1/2025,3:29:26 PM,-0.38
23/1/2025,3:29:26 PM,-0.54
23/1/2025,3:29:26 PM,-0.07
23/1/2025,3:29:26 PM,-0.38
23/1/2025,3:29:26 PM,-0.23
23/1/2025,3:29:26 PM,-0.54
23/1/2025,3:29:27 PM,-0.07
23/1/2025,3:29:27 PM,-0.07
23/1/2025,3:29:27 PM,-0.07
23/1/2025,3:29:27 PM,-0.23
23/1/2025,3:29:27 PM,-0.07
23/1/2025,3:29:27 PM,0.08
23/1/2025,3:29:27 PM,-0.38
23/1/2025,3:29:27 PM,-0.54
23/1/2025,3:29:27 PM,-0.38
23/1/2025,3:29:27 PM,-0.07
23/1/2025,3:29:28 PM,-0.54
23/1/2025,3:29:28 PM,-0.38
23/1/2025,3:29:28 PM,-0.23
23/1/2025,3:29:28 PM,-0.23
23/1/2025,3:29:28 PM,-0.38
23/1/2025,3:29:28 PM,-0.54
23/1/2025,3:29:28 PM,-0.54
23/1/2025,3:29:28 PM,-1.31
23/1/2025,3:29:28 PM,-0.38
23/1/2025,3:29:28 PM,-0.38
23/1/2025,3:29:29 PM,-0.07
23/1/2025,3:29:29 PM,-0.07
23/1/2025,3:29:29 PM,-0.23
23/1/2025,3:29:29 PM,-0.23
23/1/2025,3:29:29 PM,-0.38
23/1/2025,3:29:29 PM,-0.38
23/1/2025,3:29:29 PM,-0.54
23/1/2025,3:29:29 PM,-0.23
23/1/2025,3:29:29 PM,-0.38
23/1/2025,3:29:29 PM,-0.38
23/1/2025,3:29:30 PM,-0.23
23/1/2025,3:29:30 PM,-0.23
23/1/2025,3:29:30 PM,-0.38
23/1/2025,3:29:30 PM,-0.38
23/1/2025,3:29:30 PM,-0.38
23/1/2025,3:29:30 PM,-0.54
23/1/2025,3:29:30 PM,-0.07
23/1/2025,3:29:30 PM,-0.38
23/1/2025,3:29:30 PM,-0.54
23/1/2025,3:29:30 PM,-0.07
23/1/2025,3:29:31 PM,-0.23
23/1/2025,3:29:31 PM,-0.38
23/1/2025,3:29:31 PM,-0.38
23/1/2025,3:29:31 PM,-0.23
23/1/2025,3:29:31 PM,-0.54
23/1/2025,3:29:31 PM,-0.07
23/1/2025,3:29:31 PM,-0.23
23/1/2025,3:29:31 PM,-0.23
23/1/2025,3:29:31 PM,-0.38
23/1/2025,3:29:31 PM,-0.23
23/1/2025,3:29:32 PM,-0.54
23/1/2025,3:29:32 PM,-0.38
23/1/2025,3:29:32 PM,-0.23
23/1/2025,3:29:32 PM,-0.23
23/1/2025,3:29:32 PM,-1.15
23/1/2025,3:29:32 PM,-0.54
23/1/2025,3:29:32 PM,-0.38
23/1/2025,3:29:32 PM,-0.07
23/1/2025,3:29:32 PM,-0.07
23/1/2025,3:29:32 PM,-0.23
23/1/2025,3:29:33 PM,-0.07
23/1/2025,3:29:33 PM,-0.23
23/1/2025,3:29:33 PM,-0.38
23/1/2025,3:29:33 PM,-0.54
23/1/2025,3:29:33 PM,-0.38
23/1/2025,3:29:33 PM,-0.23
23/1/2025,3:29:33 PM,-0.23
23/1/2025,3:29:33 PM,-0.38
23/1/2025,3:29:33 PM,-0.54
23/1/2025,3:29:33 PM,-0.38
23/1/2025,3:29:34 PM,-0.23
23/1/2025,3:29:34 PM,-0.23
23/1/2025,3:29:34 PM,-0.23
23/1/2025,3:29:34 PM,-0.38
23/1/2025,3:29:34 PM,-0.54
23/1/2025,3:29:34 PM,-0.07
23/1/2025,3:29:34 PM,-0.23
23/1/2025,3:29:34 PM,-0.38
23/1/2025,3:29:34 PM,-0.54
23/1/2025,3:29:34 PM,-0.38
23/1/2025,3:29:35 PM,-0.07
23/1/2025,3:29:35 PM,-0.07
23/1/2025,3:29:35 PM,-0.23
23/1/2025,3:29:35 PM,-0.23
23/1/2025,3:29:35 PM,-0.23
23/1/2025,3:29:35 PM,-0.23
23/1/2025,3:29:35 PM,-0.23
23/1/2025,3:29:35 PM,-0.23
23/1/2025,3:29:35 PM,-0.07
23/1/2025,3:29:35 PM,-0.23
23/1/2025,3:29:36 PM,-0.54
23/1/2025,3:29:36 PM,-0.54
23/1/2025,3:29:36 PM,-0.23
23/1/2025,3:29:36 PM,0.08
23/1/2025,3:29:36 PM,-0.54
23/1/2025,3:29:36 PM,-0.54
23/1/2025,3:29:36 PM,-0.38
23/1/2025,3:29:36 PM,-0.38
23/1/2025,3:29:36 PM,-0.38
23/1/2025,3:29:36 PM,-0.38
23/1/2025,3:29:37 PM,-0.23
23/1/2025,3:29:37 PM,-0.07
23/1/2025,3:29:37 PM,-0.38
23/1/2025,3:29:37 PM,-0.54
23/1/2025,3:29:37 PM,-0.38
23/1/2025,3:29:37 PM,-0.54
23/1/2025,3:29:37 PM,-0.23
23/1/2025,3:29:37 PM,-0.23
23/1/2025,3:29:37 PM,-0.38
23/1/2025,3:29:37 PM,-0.38
23/1/2025,3:29:38 PM,-0.07
23/1/2025,3:29:38 PM,-0.54
23/1/2025,3:29:38 PM,-0.38
23/1/2025,3:29:38 PM,-0.38
23/1/2025,3:29:38 PM,-0.54
23/1/2025,3:29:38 PM,-0.23
23/1/2025,3:29:38 PM,-0.38
23/1/2025,3:29:38 PM,-0.23
23/1/2025,3:29:38 PM,-0.38
23/1/2025,3:29:38 PM,-0.38
23/1/2025,3:29:39 PM,-0.07
23/1/2025,3:29:39 PM,-0.23
23/1/2025,3:29:39 PM,-0.38
23/1/2025,3:29:39 PM,-0.54
23/1/2025,3:29:39 PM,-0.54
23/1/2025,3:29:39 PM,-0.07
23/1/2025,3:29:39 PM,-0.54
23/1/2025,3:29:39 PM,-0.54
23/1/2025,3:29:39 PM,-0.23
23/1/2025,3:29:39 PM,-0.07
23/1/2025,3:29:40 PM,-0.07
23/1/2025,3:29:40 PM,-0.07
23/1/2025,3:29:40 PM,-0.23
23/1/2025,3:29:40 PM,-0.38
23/1/2025,3:29:40 PM,-0.38
23/1/2025,3:29:40 PM,-0.38
23/1/2025,3:29:40 PM,-0.38
23/1/2025,3:29:40 PM,-0.38
23/1/2025,3:29:40 PM,-0.38
23/1/2025,3:29:40 PM,-0.54
23/1/2025,3:29:41 PM,-0.23
23/1/2025,3:29:41 PM,-0.38
23/1/2025,3:29:41 PM,-0.38
23/1/2025,3:29:41 PM,-0.38
23/1/2025,3:29:41 PM,-0.23
23/1/2025,3:29:41 PM,-0.07
23/1/2025,3:29:41 PM,-0.38
23/1/2025,3:29:41 PM,-0.54
23/1/2025,3:29:41 PM,-0.38
23/1/2025,3:29:41 PM,-0.38
23/1/2025,3:29:42 PM,-0.54
23/1/2025,3:29:42 PM,-0.38
23/1/2025,3:29:42 PM,-0.23
23/1/2025,3:29:42 PM,0.24
23/1/2025,3:29:42 PM,-0.23
23/1/2025,3:29:42 PM,-0.54
23/1/2025,3:29:42 PM,-0.38
23/1/2025,3:29:42 PM,-0.38
23/1/2025,3:29:42 PM,-0.23
23/1/2025,3:29:42 PM,-0.38
23/1/2025,3:29:43 PM,-0.38
23/1/2025,3:29:43 PM,-0.23
23/1/2025,3:29:43 PM,-0.23
23/1/2025,3:29:43 PM,-0.38
23/1/2025,3:29:43 PM,-0.38
23/1/2025,3:29:43 PM,-0.07
23/1/2025,3:29:43 PM,-0.54
23/1/2025,3:29:43 PM,-0.07
23/1/2025,3:29:43 PM,-0.38
23/1/2025,3:29:43 PM,-0.38
23/1/2025,3:29:44 PM,-0.38
23/1/2025,3:29:44 PM,-0.23
23/1/2025,3:29:44 PM,-0.23
23/1/2025,3:29:44 PM,-0.07
23/1/2025,3:29:44 PM,-0.38
23/1/2025,3:29:44 PM,-0.38
23/1/2025,3:29:44 PM,-0.38
23/1/2025,3:29:44 PM,-0.54
23/1/2025,3:29:44 PM,-0.54
23/1/2025,3:29:44 PM,-0.54
23/1/2025,3:29:45 PM,-0.07
23/1/2025,3:29:45 PM,-0.23
23/1/2025,3:29:45 PM,-0.23
23/1/2025,3:29:45 PM,-0.54
23/1/2025,3:29:45 PM,-0.07
23/1/2025,3:29:45 PM,-0.23
23/1/2025,3:29:45 PM,-0.38
23/1/2025,3:29:45 PM,-0.38
23/1/2025,3:29:45 PM,-0.38
23/1/2025,3:29:45 PM,-0.38
23/1/2025,3:29:46 PM,-0.54
23/1/2025,3:29:46 PM,-0.38
23/1/2025,3:29:46 PM,-0.23
23/1/2025,3:29:46 PM,-0.38
23/1/2025,3:29:46 PM,-0.38
23/1/2025,3:29:46 PM,-0.54
23/1/2025,3:29:46 PM,-0.07
23/1/2025,3:29:46 PM,-0.38
23/1/2025,3:29:46 PM,-0.23
23/1/2025,3:29:46 PM,-0.23
23/1/2025,3:29:47 PM,-0.38
23/1/2025,3:29:47 PM,-0.23
23/1/2025,3:29:47 PM,-0.23
23/1/2025,3:29:47 PM,-0.07
23/1/2025,3:29:47 PM,-0.38
23/1/2025,3:29:47 PM,-0.38
23/1/2025,3:29:47 PM,-0.38
23/1/2025,3:29:47 PM,-1.93
23/1/2025,3:29:47 PM,-0.54
23/1/2025,3:29:47 PM,-0.38
23/1/2025,3:29:48 PM,-0.54
23/1/2025,3:29:48 PM,-0.23
23/1/2025,3:29:48 PM,-0.07
23/1/2025,3:29:48 PM,-0.23
23/1/2025,3:29:48 PM,-0.38
23/1/2025,3:29:48 PM,-0.54
23/1/2025,3:29:48 PM,-0.23
23/1/2025,3:29:48 PM,-0.23
23/1/2025,3:29:48 PM,-0.54
23/1/2025,3:29:48 PM,-0.38
23/1/2025,3:29:49 PM,0.08
23/1/2025,3:29:49 PM,-0.07
23/1/2025,3:29:49 PM,-0.07
23/1/2025,3:29:49 PM,-0.23
23/1/2025,3:29:49 PM,-0.23
23/1/2025,3:29:49 PM,-0.38
23/1/2025,3:29:49 PM,-0.38
23/1/2025,3:29:49 PM,-0.23
23/1/2025,3:29:49 PM,-0.54
23/1/2025,3:29:49 PM,-0.54
23/1/2025,3:29:50 PM,-0.38
23/1/2025,3:29:50 PM,-0.38
23/1/2025,3:29:50 PM,-0.23
23/1/2025,3:29:50 PM,-0.38
23/1/2025,3:29:50 PM,-0.54
23/1/2025,3:29:50 PM,-0.54
23/1/2025,3:29:50 PM,-0.38
23/1/2025,3:29:50 PM,-0.38
23/1/2025,3:29:50 PM,-0.54
23/1/2025,3:29:50 PM,0.08
23/1/2025,3:29:51 PM,-0.38
23/1/2025,3:29:51 PM,-0.38
23/1/2025,3:29:51 PM,-0.38
23/1/2025,3:29:51 PM,-0.38
23/1/2025,3:29:51 PM,-0.38
23/1/2025,3:29:51 PM,-0.38
23/1/2025,3:29:51 PM,-0.23
23/1/2025,3:29:51 PM,-0.38
23/1/2025,3:29:51 PM,-0.07
23/1/2025,3:29:51 PM,-0.23
23/1/2025,3:29:52 PM,-0.38
23/1/2025,3:29:52 PM,-0.07
23/1/2025,3:29:52 PM,-0.54
23/1/2025,3:29:52 PM,-0.23
23/1/2025,3:29:52 PM,-0.38
23/1/2025,3:29:52 PM,-0.07
23/1/2025,3:29:52 PM,-0.38
23/1/2025,3:29:52 PM,-0.54
23/1/2025,3:29:52 PM,-0.07
23/1/2025,3:29:52 PM,-0.07
23/1/2025,3:29:53 PM,-0.54
23/1/2025,3:29:53 PM,-0.38
23/1/2025,3:29:53 PM,-0.07
23/1/2025,3:29:53 PM,-0.23
23/1/2025,3:29:53 PM,-0.38
23/1/2025,3:29:53 PM,-0.38
23/1/2025,3:29:53 PM,-0.38
23/1/2025,3:29:53 PM,-0.38
23/1/2025,3:29:53 PM,-0.38
23/1/2025,3:29:53 PM,-0.54
23/1/2025,3:29:54 PM,-0.38
23/1/2025,3:29:54 PM,-0.23
23/1/2025,3:29:54 PM,-0.23
23/1/2025,3:29:54 PM,-0.23
23/1/2025,3:29:54 PM,-0.23
23/1/2025,3:29:54 PM,-0.07
23/1/2025,3:29:54 PM,-0.23
23/1/2025,3:29:54 PM,-0.07
23/1/2025,3:29:54 PM,-0.07
23/1/2025,3:29:54 PM,-0.07
23/1/2025,3:29:55 PM,-0.54
23/1/2025,3:29:55 PM,-0.23
23/1/2025,3:29:55 PM,-0.38
23/1/2025,3:29:55 PM,-0.38
23/1/2025,3:29:55 PM,-0.23
23/1/2025,3:29:55 PM,-0.23
23/1/2025,3:29:55 PM,-0.38
23/1/2025,3:29:55 PM,-0.54
23/1/2025,3:29:55 PM,-0.54
23/1/2025,3:29:55 PM,-0.54
23/1/2025,3:29:56 PM,-0.07
23/1/2025,3:29:56 PM,-0.23
23/1/2025,3:29:56 PM,-0.23
23/1/2025,3:29:56 PM,-0.23
23/1/2025,3:29:56 PM,-0.07
23/1/2025,3:29:56 PM,-0.23
23/1/2025,3:29:56 PM,-0.38
23/1/2025,3:29:56 PM,-0.54
23/1/2025,3:29:56 PM,-0.07
23/1/2025,3:29:56 PM,-0.07
23/1/2025,3:29:57 PM,-0.54
23/1/2025,3:29:57 PM,-0.54
23/1/2025,3:29:57 PM,-0.07
23/1/2025,3:29:57 PM,-0.07
23/1/2025,3:29:57 PM,-0.38
23/1/2025,3:29:57 PM,-0.54
23/1/2025,3:29:57 PM,-0.07
23/1/2025,3:29:57 PM,-1.46
23/1/2025,3:29:57 PM,-0.54
23/1/2025,3:29:57 PM,-0.38
23/1/2025,3:29:58 PM,-0.38
23/1/2025,3:29:58 PM,-0.23
23/1/2025,3:29:58 PM,-0.38
23/1/2025,3:29:58 PM,-0.07
23/1/2025,3:29:58 PM,-0.23
23/1/2025,3:29:58 PM,-0.38
23/1/2025,3:29:58 PM,-0.38
23/1/2025,3:29:58 PM,-0.23
23/1/2025,3:29:58 PM,-0.38
23/1/2025,3:29:58 PM,-0.07
23/1/2025,3:29:59 PM,-0.38
23/1/2025,3:29:59 PM,-0.23
23/1/2025,3:29:59 PM,-0.38
23/1/2025,3:29:59 PM,-0.54
23/1/2025,3:29:59 PM,-0.38
23/1/2025,3:29:59 PM,-0.54
23/1/2025,3:29:59 PM,-0.38
23/1/2025,3:29:59 PM,-0.38
23/1/2025,3:29:59 PM,-0.54
23/1/2025,3:29:59 PM,-0.54
23/1/2025,3:30:00 PM,-0.38
23/1/2025,3:30:00 PM,0.08
23/1/2025,3:30:00 PM,-0.07
23/1/2025,3:30:00 PM,-0.23
23/1/2025,3:30:00 PM,-0.38
23/1/2025,3:30:00 PM,-0.38
23/1/2025,3:30:00 PM,-0.07
23/1/2025,3:30:00 PM,-0.07
23/1/2025,3:30:00 PM,-0.38
23/1/2025,3:30:00 PM,-0.07
23/1/2025,3:30:01 PM,-0.38
23/1/2025,3:30:01 PM,-0.54
23/1/2025,3:30:01 PM,-0.23
23/1/2025,3:30:01 PM,-0.38
23/1/2025,3:30:01 PM,-1.15
23/1/2025,3:30:01 PM,-0.38
23/1/2025,3:30:01 PM,-0.38
23/1/2025,3:30:01 PM,-0.38
23/1/2025,3:30:01 PM,-0.38
23/1/2025,3:30:01 PM,-0.38
23/1/2025,3:30:02 PM,-0.07
23/1/2025,3:30:02 PM,-0.38
23/1/2025,3:30:02 PM,-0.23
23/1/2025,3:30:02 PM,-0.38
23/1/2025,3:30:02 PM,-0.23
23/1/2025,3:30:02 PM,-0.38
23/1/2025,3:30:02 PM,-0.54
23/1/2025,3:30:02 PM,-0.38
23/1/2025,3:30:02 PM,-0.38
23/1/2025,3:30:02 PM,-0.38
23/1/2025,3:30:03 PM,-0.38
23/1/2025,3:30:03 PM,-0.38
23/1/2025,3:30:03 PM,-0.38
23/1/2025,3:30:03 PM,-0.54
23/1/2025,3:30:03 PM,-0.54
23/1/2025,3:30:03 PM,-0.38
23/1/2025,3:30:03 PM,-0.38
23/1/2025,3:30:03 PM,-0.38
23/1/2025,3:30:03 PM,-0.23
23/1/2025,3:30:03 PM,-0.07
23/1/2025,3:30:04 PM,-0.23
23/1/2025,3:30:04 PM,-0.38
23/1/2025,3:30:04 PM,-0.23
23/1/2025,3:30:04 PM,-0.38
23/1/2025,3:30:04 PM,-0.38
23/1/2025,3:30:04 PM,-0.38
23/1/2025,3:30:04 PM,-0.23
23/1/2025,3:30:04 PM,-0.07
23/1/2025,3:30:04 PM,-0.38
23/1/2025,3:30:04 PM,-0.23
23/1/2025,3:30:05 PM,-0.54
23/1/2025,3:30:05 PM,-0.54
23/1/2025,3:30:05 PM,-0.38
23/1/2025,3:30:05 PM,-0.38
23/1/2025,3:30:05 PM,-0.54
23/1/2025,3:30:05 PM,-0.54
23/1/2025,3:30:05 PM,-0.38
23/1/2025,3:30:05 PM,-0.07
23/1/2025,3:30:05 PM,-0.07
23/1/2025,3:30:05 PM,-0.38
23/1/2025,3:30:06 PM,-0.07
23/1/2025,3:30:06 PM,-0.07
23/1/2025,3:30:06 PM,-0.54
23/1/2025,3:30:06 PM,-0.54
23/1/2025,3:30:06 PM,-1.31
23/1/2025,3:30:06 PM,-0.23
23/1/2025,3:30:06 PM,-0.38
23/1/2025,3:30:06 PM,-0.23
23/1/2025,3:30:06 PM,-0.38
23/1/2025,3:30:06 PM,-0.38
23/1/2025,3:30:07 PM,-0.38
23/1/2025,3:30:07 PM,-0.23
23/1/2025,3:30:07 PM,-0.38
23/1/2025,3:30:07 PM,-0.54
23/1/2025,3:30:07 PM,-0.38
23/1/2025,3:30:07 PM,-0.69
23/1/2025,3:30:07 PM,-0.07
23/1/2025,3:30:07 PM,-0.23
23/1/2025,3:30:07 PM,-0.38
23/1/2025,3:30:07 PM,-0.54
23/1/2025,3:30:08 PM,-0.07
23/1/2025,3:30:08 PM,-0.38
23/1/2025,3:30:08 PM,-0.54
23/1/2025,3:30:08 PM,-0.38
23/1/2025,3:30:08 PM,-0.07
23/1/2025,3:30:08 PM,-0.38
23/1/2025,3:30:08 PM,-0.23
23/1/2025,3:30:08 PM,-0.38
23/1/2025,3:30:08 PM,-0.38
23/1/2025,3:30:08 PM,-0.23
23/1/2025,3:30:09 PM,-0.54
23/1/2025,3:30:09 PM,-0.38
23/1/2025,3:30:09 PM,-0.54
23/1/2025,3:30:09 PM,-1.46
23/1/2025,3:30:09 PM,-0.38
23/1/2025,3:30:09 PM,-0.07
23/1/2025,3:30:09 PM,-0.38
23/1/2025,3:30:09 PM,-0.54
23/1/2025,3:30:09 PM,-0.38
23/1/2025,3:30:09 PM,-0.54
23/1/2025,3:30:10 PM,-0.23
23/1/2025,3:30:10 PM,-0.38
23/1/2025,3:30:10 PM,-0.54
23/1/2025,3:30:10 PM,-0.38
23/1/2025,3:30:10 PM,-0.23
23/1/2025,3:30:10 PM,-0.38
23/1/2025,3:30:10 PM,-0.38
23/1/2025,3:30:10 PM,-0.54
23/1/2025,3:30:10 PM,-0.23
23/1/2025,3:30:10 PM,-0.38
23/1/2025,3:30:11 PM,-0.54
23/1/2025,3:30:11 PM,-0.38
23/1/2025,3:30:11 PM,0.08
23/1/2025,3:30:11 PM,-0.38
