Fecha Hora Temperatura(ºC) Distancia(mm) Madera
2025/1/22 9:37:16 20.27 295.00 0
2025/1/22 9:37:16 20.19 294.00 0
2025/1/22 9:37:16 20.07 294.00 0
2025/1/22 9:37:17 20.15 294.00 0
2025/1/22 9:37:17 20.25 294.00 0
2025/1/22 9:37:17 20.19 294.00 0
2025/1/22 9:37:17 20.15 294.00 0
2025/1/22 9:37:17 20.19 294.00 0
2025/1/22 9:37:18 20.11 294.00 0
2025/1/22 9:37:18 20.09 294.00 0
2025/1/22 9:37:18 20.15 294.00 0
2025/1/22 9:37:18 20.19 294.00 0
2025/1/22 9:37:19 20.15 294.00 0
2025/1/22 9:37:19 20.31 294.00 0
2025/1/22 9:37:19 20.17 294.00 0
2025/1/22 9:37:19 20.07 294.00 0
2025/1/22 9:37:20 20.21 294.00 0
2025/1/22 9:37:20 20.15 294.00 0
2025/1/22 9:37:20 20.17 294.00 0
2025/1/22 9:37:20 20.15 294.00 0
2025/1/22 9:37:21 20.17 294.00 0
2025/1/22 9:37:21 20.29 294.00 0
2025/1/22 9:37:21 20.17 294.00 0
2025/1/22 9:37:21 20.23 294.00 0
2025/1/22 9:37:21 20.15 294.00 0
2025/1/22 9:37:22 20.15 294.00 0
2025/1/22 9:37:22 20.17 294.00 0
2025/1/22 9:37:22 20.17 294.00 0
2025/1/22 9:37:22 20.17 294.00 0
2025/1/22 9:37:23 20.15 294.00 0
2025/1/22 9:37:23 20.17 294.00 0
2025/1/22 9:37:23 20.13 294.00 0
2025/1/22 9:37:23 20.21 294.00 0
2025/1/22 9:37:24 20.11 294.00 0
2025/1/22 9:37:24 20.21 294.00 0
2025/1/22 9:37:24 20.09 294.00 0
2025/1/22 9:37:24 20.19 294.00 0
2025/1/22 9:37:25 20.13 294.00 0
2025/1/22 9:37:25 20.19 294.00 0
2025/1/22 9:37:25 20.21 294.00 0
2025/1/22 9:37:25 20.17 294.00 0
2025/1/22 9:37:25 20.17 294.00 0
2025/1/22 9:37:26 20.15 294.00 0
2025/1/22 9:37:26 20.15 295.00 0
2025/1/22 9:37:26 20.15 294.00 0
2025/1/22 9:37:26 20.15 294.00 0
2025/1/22 9:37:27 20.11 294.00 0
2025/1/22 9:37:27 20.13 294.00 0
2025/1/22 9:37:27 20.13 294.00 0
2025/1/22 9:37:27 20.15 293.00 0
2025/1/22 9:37:28 20.17 293.00 0
2025/1/22 9:37:28 20.11 294.00 0
2025/1/22 9:37:28 20.13 294.00 0
2025/1/22 9:37:28 20.19 294.00 0
2025/1/22 9:37:29 20.21 294.00 0
2025/1/22 9:37:29 20.11 294.00 0
2025/1/22 9:37:29 20.13 294.00 0
2025/1/22 9:37:29 20.15 295.00 0
2025/1/22 9:37:29 20.13 294.00 0
2025/1/22 9:37:30 20.15 294.00 0
2025/1/22 9:37:30 20.09 294.00 0
2025/1/22 9:37:30 20.13 294.00 0
2025/1/22 9:37:30 20.09 294.00 0
2025/1/22 9:37:31 20.09 294.00 0
