Fecha Hora Temperatura Distancia Laser_pequeño
2025/3/6 13:35:16 23.29 228 62
2025/3/6 13:35:17 23.41 228 63
2025/3/6 13:35:18 23.45 228 63
2025/3/6 13:35:19 23.17 228 65
2025/3/6 13:35:20 23.33 228 67
2025/3/6 13:35:21 23.15 228 66
2025/3/6 13:35:22 23.33 228 63
2025/3/6 13:35:23 23.41 228 62
2025/3/6 13:35:24 23.59 228 65
2025/3/6 13:35:25 23.45 228 65
2025/3/6 13:35:26 23.29 228 65
2025/3/6 13:35:27 23.33 228 64
2025/3/6 13:35:28 23.21 228 63
2025/3/6 13:35:29 23.39 229 68
2025/3/6 13:35:30 23.39 229 61
2025/3/6 13:35:31 23.41 229 63
2025/3/6 13:35:32 23.33 229 63
2025/3/6 13:35:33 23.29 229 66
2025/3/6 13:35:35 23.45 229 65
2025/3/6 13:35:36 23.51 229 64
2025/3/6 13:35:37 23.33 229 64
2025/3/6 13:35:38 23.45 229 64
2025/3/6 13:35:39 23.45 229 64
2025/3/6 13:35:40 23.39 229 67
2025/3/6 13:35:41 23.39 229 65
2025/3/6 13:35:42 23.35 229 63
2025/3/6 13:35:43 23.33 229 63
2025/3/6 13:35:44 23.57 229 63
2025/3/6 13:35:45 23.45 229 63
2025/3/6 13:35:46 23.59 229 64
2025/3/6 13:35:47 23.45 229 63
2025/3/6 13:35:48 23.45 227 62
2025/3/6 13:35:49 23.29 227 64
2025/3/6 13:35:50 23.47 227 64
2025/3/6 13:35:51 23.45 228 66
2025/3/6 13:35:52 23.41 228 66
2025/3/6 13:35:53 23.47 228 65
2025/3/6 13:35:54 23.51 228 65
2025/3/6 13:35:56 23.33 228 62
2025/3/6 13:35:57 23.47 228 61
2025/3/6 13:35:58 23.47 230 65
2025/3/6 13:35:59 23.33 230 66
2025/3/6 13:36:0 23.23 228 63
2025/3/6 13:36:1 23.47 228 64
2025/3/6 13:36:2 23.51 228 64
2025/3/6 13:36:3 23.17 229 64
2025/3/6 13:36:4 23.35 229 61
2025/3/6 13:36:5 23.39 229 63
2025/3/6 13:36:6 23.15 229 66
2025/3/6 13:36:7 23.41 229 61
2025/3/6 13:36:8 23.29 229 64
2025/3/6 13:36:9 23.39 229 62
2025/3/6 13:36:10 23.47 229 63
2025/3/6 13:36:11 23.35 226 63
2025/3/6 13:36:12 23.45 226 63
2025/3/6 13:36:13 23.15 227 64
2025/3/6 13:36:14 23.27 227 62
2025/3/6 13:36:16 23.27 228 60
2025/3/6 13:36:17 23.51 228 65
2025/3/6 13:36:18 23.39 228 62
2025/3/6 13:36:19 23.39 228 64
2025/3/6 13:36:20 23.11 228 63
2025/3/6 13:36:21 23.23 228 66
2025/3/6 13:36:22 23.51 228 64
2025/3/6 13:36:23 23.27 228 65
2025/3/6 13:36:24 23.41 228 66
2025/3/6 13:36:25 23.23 228 64
2025/3/6 13:36:26 23.41 228 63
2025/3/6 13:36:27 23.41 228 64
2025/3/6 13:36:28 23.47 230 63
2025/3/6 13:36:29 23.27 230 65
2025/3/6 13:36:30 23.53 230 65
2025/3/6 13:36:31 23.21 230 62
2025/3/6 13:36:32 23.39 230 62
2025/3/6 13:36:33 23.39 230 64
2025/3/6 13:36:34 23.47 230 64
2025/3/6 13:36:35 23.39 230 68
2025/3/6 13:36:37 23.35 230 64
2025/3/6 13:36:38 23.41 230 64
2025/3/6 13:36:39 23.35 230 64
2025/3/6 13:36:40 23.33 230 62
2025/3/6 13:36:41 23.23 230 63
2025/3/6 13:36:42 23.39 230 66
2025/3/6 13:36:43 23.27 230 64
2025/3/6 13:36:44 23.21 228 63
2025/3/6 13:36:45 23.23 228 64
2025/3/6 13:36:46 23.33 228 62
2025/3/6 13:36:47 23.33 228 67
2025/3/6 13:36:48 23.35 228 65
2025/3/6 13:36:49 23.27 228 65
2025/3/6 13:36:50 23.41 230 64
2025/3/6 13:36:51 23.41 230 66
2025/3/6 13:36:52 23.15 230 64
2025/3/6 13:36:53 23.27 230 63
2025/3/6 13:36:54 23.33 230 63
2025/3/6 13:36:55 23.33 227 65
2025/3/6 13:36:56 23.27 227 64
2025/3/6 13:36:58 23.33 227 64
2025/3/6 13:36:59 23.45 227 65
2025/3/6 13:37:0 23.35 228 64
2025/3/6 13:37:1 23.29 228 64
2025/3/6 13:37:2 23.45 228 67
2025/3/6 13:37:3 23.39 228 64
2025/3/6 13:37:4 23.47 228 65
2025/3/6 13:37:5 23.33 228 65
2025/3/6 13:37:6 23.41 228 64
2025/3/6 13:37:7 23.21 228 65
2025/3/6 13:37:8 23.39 228 67
2025/3/6 13:37:9 23.29 228 62
2025/3/6 13:37:10 23.35 228 65
2025/3/6 13:37:11 23.29 228 67
2025/3/6 13:37:12 23.35 228 65
2025/3/6 13:37:13 23.23 228 64
2025/3/6 13:37:14 23.29 229 64
2025/3/6 13:37:15 23.39 229 62
2025/3/6 13:37:16 23.35 229 63
2025/3/6 13:37:18 23.41 227 65
2025/3/6 13:37:19 23.15 227 62
2025/3/6 13:37:20 23.35 229 63
2025/3/6 13:37:21 23.21 229 64
2025/3/6 13:37:22 23.33 229 62
2025/3/6 13:37:23 23.39 229 67
2025/3/6 13:37:24 23.51 229 65
2025/3/6 13:37:25 23.17 229 66
2025/3/6 13:37:26 23.09 229 66
2025/3/6 13:37:27 23.23 229 65
2025/3/6 13:37:28 23.47 227 64
2025/3/6 13:37:29 23.35 228 63
2025/3/6 13:37:30 23.39 228 65
2025/3/6 13:37:31 23.05 229 66
2025/3/6 13:37:32 23.33 229 62
2025/3/6 13:37:33 23.33 229 64
2025/3/6 13:37:34 23.21 229 65
2025/3/6 13:29:39 23.33 228 0
2025/3/6 13:29:40 23.23 226 0
2025/3/6 13:29:41 23.03 226 0
2025/3/6 13:29:42 23.09 228 0
2025/3/6 13:29:43 23.41 228 0
2025/3/6 13:29:44 23.29 228 0
2025/3/6 13:29:45 23.35 228 0
2025/3/6 13:29:46 23.41 228 0
2025/3/6 13:29:47 23.27 228 0
2025/3/6 13:29:48 23.11 228 0
2025/3/6 13:29:49 23.27 228 0
2025/3/6 13:29:50 23.23 228 0
2025/3/6 13:29:51 23.03 228 0
2025/3/6 13:29:52 23.23 228 0
2025/3/6 13:29:53 23.15 228 0
2025/3/6 13:29:54 23.29 228 0
2025/3/6 13:29:55 23.11 228 0
2025/3/6 13:29:56 23.09 228 0
2025/3/6 13:29:57 23.29 228 0
2025/3/6 13:29:58 23.33 228 0
2025/3/6 13:29:59 23.45 228 0
2025/3/6 13:30:0 23.29 228 0
2025/3/6 13:30:1 23.27 228 0
2025/3/6 13:30:2 23.15 229 0
2025/3/6 13:30:3 23.33 229 0
2025/3/6 13:30:4 23.27 229 0
2025/3/6 13:30:5 23.23 229 0
2025/3/6 13:30:6 23.21 229 0
2025/3/6 13:30:7 23.27 227 0
2025/3/6 13:30:8 23.15 227 0
2025/3/6 13:30:9 23.17 228 0
2025/3/6 13:30:11 23.17 228 0
2025/3/6 13:30:12 23.09 228 0
2025/3/6 13:30:13 23.17 228 0
2025/3/6 13:30:14 23.23 228 0
2025/3/6 13:30:15 23.23 228 0
2025/3/6 13:30:16 23.29 228 0
2025/3/6 13:30:17 23.27 228 0
2025/3/6 13:30:18 23.29 226 0
2025/3/6 13:30:19 23.45 226 0
2025/3/6 13:30:20 23.29 229 0
2025/3/6 13:30:21 23.23 229 0
2025/3/6 13:30:22 23.33 229 0
2025/3/6 13:30:23 23.29 229 0
2025/3/6 13:30:24 23.39 229 0
2025/3/6 13:30:25 23.39 229 0
2025/3/6 13:30:26 23.51 229 0
2025/3/6 13:30:27 23.27 229 0
2025/3/6 13:30:28 23.11 229 0
2025/3/6 13:30:29 23.39 227 0
2025/3/6 13:30:30 23.35 227 0
2025/3/6 13:30:31 23.27 227 0
2025/3/6 13:30:32 23.27 227 0
2025/3/6 13:30:33 23.33 227 0
2025/3/6 13:30:34 23.35 227 0
2025/3/6 13:30:35 23.21 229 0
2025/3/6 13:30:36 23.11 229 0
2025/3/6 13:30:37 23.27 229 0
2025/3/6 13:30:38 23.41 229 0
2025/3/6 13:30:39 23.29 229 0
2025/3/6 13:30:40 23.23 229 0
2025/3/6 13:30:41 23.27 229 0
2025/3/6 13:30:42 23.27 229 0
2025/3/6 13:30:43 23.21 229 0
2025/3/6 13:30:44 23.39 229 0
2025/3/6 13:30:45 23.45 227 0
2025/3/6 13:30:46 23.35 227 0
2025/3/6 13:30:47 23.23 227 0
2025/3/6 13:30:48 23.27 227 0
2025/3/6 13:30:49 23.21 227 0
2025/3/6 13:30:50 23.23 227 0
2025/3/6 13:30:51 23.11 227 0
2025/3/6 13:30:52 23.33 227 0
2025/3/6 13:30:53 23.35 227 0
2025/3/6 13:30:54 23.29 227 0
2025/3/6 13:30:55 23.39 227 0
2025/3/6 13:30:56 23.41 227 0
2025/3/6 13:30:57 23.29 227 0
2025/3/6 13:30:58 23.15 227 0
2025/3/6 13:30:59 23.17 227 0
2025/3/6 13:31:0 23.39 227 0
2025/3/6 13:31:1 23.45 227 0
2025/3/6 13:31:2 23.33 228 0
2025/3/6 13:31:3 23.17 228 0
2025/3/6 13:31:4 23.29 228 0
2025/3/6 13:31:5 23.51 228 0
2025/3/6 13:31:6 23.27 229 0
2025/3/6 13:31:7 23.45 229 0
2025/3/6 13:31:8 23.23 229 0
2025/3/6 13:31:9 23.27 229 0
2025/3/6 13:31:10 23.27 229 0
2025/3/6 13:31:11 23.27 229 0
2025/3/6 13:31:12 23.51 229 0
2025/3/6 13:31:13 23.27 229 0
2025/3/6 13:31:14 23.41 229 0
2025/3/6 13:31:15 23.17 229 0
2025/3/6 13:31:16 23.17 229 0
2025/3/6 13:31:17 23.29 229 0
2025/3/6 13:31:18 23.41 229 0
2025/3/6 13:31:19 23.29 226 0
2025/3/6 13:31:20 23.47 226 0
2025/3/6 13:31:21 23.33 229 0
2025/3/6 13:31:22 23.29 229 0
2025/3/6 13:31:23 23.33 229 0
2025/3/6 13:31:24 23.33 229 0
2025/3/6 13:31:25 23.45 229 0
2025/3/6 13:31:26 23.23 229 0
2025/3/6 13:31:27 23.33 229 0
2025/3/6 13:31:28 23.23 229 0
2025/3/6 13:31:29 23.11 229 0
2025/3/6 13:31:30 23.23 229 0
2025/3/6 13:31:31 23.27 229 0
2025/3/6 13:31:32 23.03 229 0
2025/3/6 13:31:33 23.23 229 0
2025/3/6 13:31:34 23.17 229 0
2025/3/6 13:31:35 23.27 229 0
2025/3/6 13:31:36 23.41 229 0
2025/3/6 13:31:37 23.33 229 0
2025/3/6 13:31:38 23.41 229 0
2025/3/6 13:31:39 23.33 229 0
2025/3/6 13:31:40 23.23 229 0
2025/3/6 13:31:41 23.23 229 0
2025/3/6 13:31:42 23.23 229 0
2025/3/6 13:31:43 23.09 229 0
2025/3/6 13:31:44 23.11 227 0
2025/3/6 13:31:45 23.23 227 0
2025/3/6 13:31:46 23.15 229 0
2025/3/6 13:31:47 23.23 229 0
2025/3/6 13:31:48 23.39 229 0
2025/3/6 13:31:49 22.95 229 0
2025/3/6 13:31:51 23.27 226 0
2025/3/6 13:31:52 23.29 226 0
2025/3/6 13:31:53 23.15 229 0
2025/3/6 13:31:54 23.27 229 0
2025/3/6 13:31:55 23.35 229 0
2025/3/6 13:31:56 23.17 229 0
2025/3/6 13:31:57 23.11 226 0
2025/3/6 13:32:21 23.23 228 0
2025/3/6 13:32:22 23.23 228 0
2025/3/6 13:32:23 23.27 228 0
2025/3/6 13:32:24 23.27 228 0
2025/3/6 13:32:25 23.17 228 0
2025/3/6 13:32:26 23.09 228 0
2025/3/6 13:32:27 23.11 228 0
2025/3/6 13:32:28 23.45 228 0
2025/3/6 13:32:29 23.47 228 0
2025/3/6 13:32:30 23.27 228 0
2025/3/6 13:32:31 23.29 228 0
2025/3/6 13:32:32 23.15 228 0
2025/3/6 13:32:33 22.93 228 0
2025/3/6 13:32:34 23.29 228 0
2025/3/6 13:32:35 23.27 228 0
2025/3/6 13:32:36 23.05 228 0
2025/3/6 13:32:37 23.23 228 0
2025/3/6 13:32:38 23.35 228 0
2025/3/6 13:32:39 23.21 228 0
2025/3/6 13:32:40 23.23 228 0
2025/3/6 13:32:41 23.23 228 0
2025/3/6 13:32:42 23.05 100 0
2025/3/6 13:32:43 23.21 100 0
2025/3/6 13:32:44 23.39 225 0
2025/3/6 13:32:45 23.21 225 0
2025/3/6 13:32:48 23.21 99 0
2025/3/6 13:32:49 23.21 99 0
2025/3/6 13:32:50 23.17 229 0
2025/3/6 13:32:51 23.29 229 0
2025/3/6 13:32:52 23.21 227 0
2025/3/6 13:32:53 23.39 227 0
2025/3/6 13:32:54 23.33 227 0
2025/3/6 13:32:55 23.29 227 0
2025/3/6 13:32:56 23.29 213 0
2025/3/6 13:32:57 23.39 213 0
2025/3/6 13:32:58 23.21 202 0
2025/3/6 13:32:59 23.65 202 0
2025/3/6 13:33:0 23.27 229 0
2025/3/6 13:33:1 23.29 229 0
2025/3/6 13:33:2 23.05 232 0
2025/3/6 13:33:4 23.27 232 0
2025/3/6 13:33:5 23.15 232 0
2025/3/6 13:33:6 23.35 232 0
2025/3/6 13:33:7 23.15 232 0
2025/3/6 13:33:8 23.33 224 0
2025/3/6 13:33:9 23.57 224 0
2025/3/6 13:33:10 23.29 224 0
2025/3/6 13:33:11 23.45 224 0
2025/3/6 13:33:12 23.29 224 0
2025/3/6 13:33:13 23.51 224 0
2025/3/6 13:33:14 23.53 224 0
2025/3/6 13:33:15 23.47 224 0
2025/3/6 13:33:16 23.33 224 0
2025/3/6 13:33:17 23.35 224 0
2025/3/6 13:33:18 23.45 224 0
2025/3/6 13:33:19 23.17 224 0
2025/3/6 13:33:20 23.23 224 0
2025/3/6 13:33:21 23.39 224 0
2025/3/6 13:33:22 23.47 224 0
2025/3/6 13:33:23 23.29 224 0
2025/3/6 13:33:24 23.29 224 0
2025/3/6 13:33:25 23.33 224 0
2025/3/6 13:33:26 23.27 225 0
2025/3/6 13:33:27 23.39 225 0
2025/3/6 13:33:28 23.71 225 0
2025/3/6 13:33:29 23.45 225 0
2025/3/6 13:33:30 23.35 225 0
2025/3/6 13:33:31 23.45 225 0
2025/3/6 13:33:32 23.41 225 0
2025/3/6 13:33:33 23.17 225 0
2025/3/6 13:33:34 23.35 225 0
2025/3/6 13:33:35 23.35 225 0
2025/3/6 13:33:36 23.45 225 0
2025/3/6 13:33:37 23.29 225 0
2025/3/6 13:33:38 23.27 225 0
2025/3/6 13:33:39 23.23 225 0
2025/3/6 13:33:40 23.23 225 0
2025/3/6 13:33:41 23.33 225 0
2025/3/6 13:33:42 23.39 225 0
2025/3/6 13:33:43 23.39 225 0
2025/3/6 13:33:44 23.35 225 0
2025/3/6 13:33:45 23.41 225 0
2025/3/6 13:33:46 23.47 225 0
2025/3/6 13:33:47 23.51 225 0
2025/3/6 13:33:48 23.35 225 0
2025/3/6 13:33:49 23.41 225 0
2025/3/6 13:33:50 23.29 225 0
2025/3/6 13:33:51 23.23 225 0
2025/3/6 13:33:52 23.35 225 0
2025/3/6 13:33:53 23.21 225 0
2025/3/6 13:33:54 23.33 225 0
2025/3/6 13:33:55 23.33 225 0
2025/3/6 13:33:56 23.51 225 0
2025/3/6 13:33:57 23.41 225 0
2025/3/6 13:33:58 23.27 225 0
2025/3/6 13:33:59 23.41 225 0
2025/3/6 13:34:0 23.35 225 0
2025/3/6 13:34:1 23.33 225 0
2025/3/6 13:34:2 23.33 225 0
2025/3/6 13:34:3 23.59 225 0
2025/3/6 13:34:4 23.41 225 0
2025/3/6 13:34:5 23.27 225 0
2025/3/6 13:34:6 23.45 225 0
2025/3/6 13:34:7 23.45 225 0
2025/3/6 13:34:8 23.41 225 0
2025/3/6 13:34:9 23.35 225 0
2025/3/6 13:34:10 23.21 225 0
2025/3/6 13:34:11 23.23 225 0
2025/3/6 13:34:12 23.29 225 0
2025/3/6 13:34:13 23.23 225 0
2025/3/6 13:34:14 23.51 225 0
2025/3/6 13:34:15 23.27 225 0
2025/3/6 13:34:16 23.35 225 0
2025/3/6 13:34:17 23.45 225 0
2025/3/6 13:34:18 23.17 225 0
2025/3/6 13:34:19 23.27 225 0
2025/3/6 13:34:20 23.39 225 0
2025/3/6 13:34:21 23.21 225 0
2025/3/6 13:34:22 22.99 225 0
2025/3/6 13:34:23 23.21 225 0
2025/3/6 13:34:24 23.05 225 0
2025/3/6 13:34:25 23.09 225 0
2025/3/6 13:34:26 23.23 225 0
2025/3/6 13:34:27 23.21 225 0
2025/3/6 13:34:28 23.09 225 0
2025/3/6 13:34:29 23.21 225 0
2025/3/6 13:34:30 23.41 225 0
2025/3/6 13:34:31 23.39 225 0
2025/3/6 13:34:32 23.23 225 0
2025/3/6 13:34:33 22.99 225 0
2025/3/6 13:34:34 23.21 225 0
2025/3/6 13:34:35 23.29 225 0
2025/3/6 13:34:36 23.17 225 0
2025/3/6 13:34:37 23.09 225 0
2025/3/6 13:34:38 23.11 225 0
2025/3/6 13:34:39 23.27 225 0
2025/3/6 13:34:40 23.17 225 0
2025/3/6 13:34:41 23.27 225 0
2025/3/6 13:34:42 23.33 225 0
2025/3/6 13:34:44 23.27 225 0
2025/3/6 13:34:45 23.23 225 0
2025/3/6 13:34:46 23.11 225 0
2025/3/6 13:34:47 23.15 225 0
2025/3/6 13:34:48 23.29 225 0
2025/3/6 13:34:49 23.59 225 0
2025/3/6 13:34:50 23.33 225 0
2025/3/6 13:34:51 23.33 225 0
2025/3/6 13:34:52 23.35 225 0
2025/3/6 13:34:53 23.33 225 0
2025/3/6 13:34:54 23.17 225 0
2025/3/6 13:34:55 23.27 225 0
2025/3/6 13:34:56 23.21 225 0
2025/3/6 13:34:57 23.17 225 0
2025/3/6 13:34:58 23.41 225 0
2025/3/6 13:34:59 23.33 225 0
2025/3/6 13:35:0 23.33 225 0
2025/3/6 13:35:1 23.27 225 0
2025/3/6 13:35:2 23.27 225 0
2025/3/6 13:35:3 23.27 225 0
2025/3/6 13:35:4 23.33 225 0
2025/3/6 13:35:5 23.41 225 0
2025/3/6 13:35:6 23.39 225 0
2025/3/6 13:35:7 23.21 225 0
2025/3/6 13:35:8 23.29 225 0
2025/3/6 13:35:9 23.45 225 0
2025/3/6 13:35:10 23.21 225 0
2025/3/6 13:35:11 23.39 225 0
2025/3/6 13:35:12 23.35 225 0
2025/3/6 13:35:13 23.21 225 0
2025/3/6 13:35:14 23.27 225 0
2025/3/6 13:35:15 23.21 225 0
2025/3/6 13:35:16 23.23 225 0
2025/3/6 13:35:17 23.45 225 0
2025/3/6 13:35:18 23.29 225 0
2025/3/6 13:35:19 23.27 225 0
2025/3/6 13:35:20 23.51 225 0
2025/3/6 13:35:21 23.27 225 0
2025/3/6 13:35:22 23.27 225 0
2025/3/6 13:35:23 23.41 225 0
2025/3/6 13:35:24 23.41 225 0
2025/3/6 13:35:25 22.95 225 0
2025/3/6 13:35:26 23.17 225 0
2025/3/6 13:35:27 23.11 225 0
2025/3/6 13:35:28 23.15 225 0
2025/3/6 13:35:29 23.27 225 0
2025/3/6 13:35:30 22.95 225 0
2025/3/6 13:35:31 23.15 225 0
2025/3/6 13:35:32 23.29 225 0
2025/3/6 13:35:33 23.09 225 0
2025/3/6 13:35:34 23.17 225 0
2025/3/6 13:35:35 23.21 225 0
2025/3/6 13:35:36 23.21 225 0
2025/3/6 13:35:37 23.11 225 0
2025/3/6 13:35:38 23.09 225 0
2025/3/6 13:35:39 23.11 225 0
2025/3/6 13:35:40 23.27 225 0
2025/3/6 13:35:41 23.71 225 0
2025/3/6 13:35:42 23.47 225 0
2025/3/6 13:35:43 23.33 225 0
2025/3/6 13:35:44 23.27 225 0
2025/3/6 13:35:45 23.27 225 0
2025/3/6 13:35:46 23.17 225 0
2025/3/6 13:35:47 23.23 225 0
2025/3/6 13:35:48 22.93 225 0
2025/3/6 13:35:49 23.23 225 0
2025/3/6 13:35:50 23.39 225 0
2025/3/6 13:35:51 23.35 225 0
2025/3/6 13:35:52 23.33 225 0
2025/3/6 13:35:53 23.45 225 0
2025/3/6 13:35:54 23.27 225 0
2025/3/6 13:35:55 23.21 225 0
2025/3/6 13:35:56 23.21 225 0
2025/3/6 13:35:57 23.29 225 0
2025/3/6 13:35:58 23.15 225 0
2025/3/6 13:35:59 23.05 225 0
2025/3/6 13:36:0 23.17 225 0
2025/3/6 13:36:1 23.23 225 0
2025/3/6 13:36:2 23.23 225 0
2025/3/6 13:36:3 23.45 225 0
2025/3/6 13:36:4 23.21 225 0
2025/3/6 13:36:5 23.27 225 0
2025/3/6 13:36:6 23.41 225 0
2025/3/6 13:36:7 23.17 225 0
2025/3/6 13:36:8 23.29 225 0
2025/3/6 13:36:9 23.33 225 0
2025/3/6 13:36:10 23.45 225 0
2025/3/6 13:36:11 23.23 225 0
2025/3/6 13:36:12 23.51 225 0
2025/3/6 13:36:13 23.29 225 0
2025/3/6 13:36:14 23.35 225 0
2025/3/6 13:36:15 23.15 225 0
2025/3/6 13:36:16 23.41 225 0
2025/3/6 13:36:17 23.21 225 0
2025/3/6 13:36:18 23.35 225 0
2025/3/6 13:36:19 23.35 225 0
2025/3/6 13:36:20 23.23 225 0
2025/3/6 13:36:21 23.29 225 0
2025/3/6 13:36:22 23.23 225 0
2025/3/6 13:36:23 23.15 225 0
2025/3/6 13:36:25 23.27 225 0
2025/3/6 13:36:26 23.21 225 0
2025/3/6 13:36:27 23.17 225 0
2025/3/6 13:36:28 23.45 225 0
2025/3/6 13:36:29 23.35 225 0
2025/3/6 13:36:30 23.17 225 0
2025/3/6 13:36:31 23.35 225 0
2025/3/6 13:36:32 23.21 225 0
2025/3/6 13:36:33 23.23 225 0
2025/3/6 13:36:34 23.39 225 0
2025/3/6 13:36:35 23.45 225 0
2025/3/6 13:36:36 23.21 225 0
2025/3/6 13:36:37 23.39 225 0
2025/3/6 13:36:38 23.35 225 0
2025/3/6 13:36:39 23.21 225 0
2025/3/6 13:36:40 23.17 225 0
2025/3/6 13:36:41 23.45 225 0
2025/3/6 13:36:42 23.45 225 0
2025/3/6 13:36:43 23.47 225 0
2025/3/6 13:36:44 23.35 225 0
2025/3/6 13:36:45 23.21 225 0
2025/3/6 13:36:46 23.35 225 0
2025/3/6 13:36:47 23.45 225 0
2025/3/6 13:36:48 23.39 225 0
2025/3/6 13:36:49 23.41 225 0
2025/3/6 13:36:50 23.35 225 0
2025/3/6 13:36:51 23.35 225 0
2025/3/6 13:36:52 23.21 225 0
2025/3/6 13:36:53 23.29 225 0
2025/3/6 13:36:54 23.33 225 0
2025/3/6 13:36:55 23.41 225 0
2025/3/6 13:36:56 23.35 225 0
2025/3/6 13:36:57 23.51 225 0
2025/3/6 13:36:58 23.41 225 0
2025/3/6 13:36:59 23.45 225 0
2025/3/6 13:37:0 23.41 225 0
2025/3/6 13:37:1 23.41 225 0
2025/3/6 13:37:2 23.41 225 0
2025/3/6 13:37:3 23.51 225 0
2025/3/6 13:37:4 23.65 225 0
2025/3/6 13:37:5 23.41 225 0
2025/3/6 13:37:6 23.33 225 0
2025/3/6 13:37:7 23.23 225 0
2025/3/6 13:37:8 23.39 225 0
2025/3/6 13:37:9 23.33 225 0
2025/3/6 13:37:10 23.39 225 0
2025/3/6 13:37:11 23.17 225 0
2025/3/6 13:37:12 23.33 225 0
2025/3/6 13:37:13 23.33 225 0
2025/3/6 13:37:14 23.29 225 0
2025/3/6 13:37:15 23.29 225 0
2025/3/6 13:37:16 23.35 225 0
2025/3/6 13:37:17 23.51 225 0
2025/3/6 13:37:18 23.05 225 0
2025/3/6 13:37:19 23.41 225 0
2025/3/6 13:37:20 23.23 225 0
2025/3/6 13:37:21 23.53 225 0
2025/3/6 13:37:22 23.21 225 0
2025/3/6 13:37:23 23.39 225 0
2025/3/6 13:37:24 23.21 225 0
2025/3/6 13:37:25 23.29 225 0
2025/3/6 13:37:26 23.39 225 0
2025/3/6 13:37:27 23.53 225 0
2025/3/6 13:37:28 23.57 225 0
2025/3/6 13:37:29 23.29 225 0
2025/3/6 13:37:30 23.33 225 0
2025/3/6 13:37:31 23.27 225 0
2025/3/6 13:37:32 23.09 225 0
2025/3/6 13:37:33 23.45 225 0
2025/3/6 13:37:34 23.41 225 0
2025/3/6 13:37:35 23.35 225 0
2025/3/6 13:37:36 23.35 225 0
2025/3/6 13:37:37 23.47 225 0
2025/3/6 13:37:38 23.57 225 0
2025/3/6 13:37:39 23.35 225 0
2025/3/6 13:37:40 23.59 225 0
2025/3/6 13:37:41 23.39 225 0
2025/3/6 13:37:42 23.35 225 0
2025/3/6 13:37:43 23.21 225 0
2025/3/6 13:37:44 23.17 225 0
2025/3/6 13:37:45 23.45 225 0
2025/3/6 13:37:46 23.47 225 0
2025/3/6 13:37:47 23.51 225 0
2025/3/6 13:37:48 23.29 225 0
2025/3/6 13:37:49 23.39 225 0
2025/3/6 13:37:50 23.27 225 0
2025/3/6 13:37:51 23.39 225 0
2025/3/6 13:37:52 23.23 225 0
2025/3/6 13:37:53 23.23 225 0
2025/3/6 13:37:54 23.47 225 0
2025/3/6 13:37:55 23.39 225 0
2025/3/6 13:37:56 23.39 225 0
2025/3/6 13:37:57 23.33 225 0
2025/3/6 13:37:58 23.05 225 0
2025/3/6 13:37:59 23.47 225 0
2025/3/6 13:38:0 23.41 225 0
2025/3/6 13:38:1 23.41 225 0
2025/3/6 13:38:2 23.45 225 0
2025/3/6 13:38:3 23.33 225 0
2025/3/6 13:38:5 23.35 225 0
2025/3/6 13:38:6 23.29 225 0
2025/3/6 13:38:7 23.29 225 0
2025/3/6 13:38:8 23.33 225 0
2025/3/6 13:38:9 23.29 225 0
2025/3/6 13:38:10 23.33 225 0
2025/3/6 13:38:11 23.47 225 0
2025/3/6 13:38:12 23.35 225 0
2025/3/6 13:38:13 23.29 225 0
2025/3/6 13:38:14 23.33 225 0
2025/3/6 13:38:15 23.39 225 0
2025/3/6 13:38:16 23.47 225 0
2025/3/6 13:38:17 23.21 225 0
2025/3/6 13:38:18 23.29 225 0
2025/3/6 13:38:19 23.21 225 0
2025/3/6 13:38:20 23.39 225 0
2025/3/6 13:38:21 23.29 225 0
2025/3/6 13:38:22 23.45 225 0
2025/3/6 13:38:23 23.35 225 0
2025/3/6 13:38:24 23.33 225 0
2025/3/6 13:38:25 23.33 225 0
2025/3/6 13:38:26 23.33 225 0
2025/3/6 13:38:27 23.27 225 0
2025/3/6 13:38:28 23.45 225 0
2025/3/6 13:38:29 23.17 225 0
2025/3/6 13:38:30 23.33 225 0
2025/3/6 13:38:31 23.27 225 0
2025/3/6 13:38:32 23.41 225 0
2025/3/6 13:38:33 23.29 225 0
2025/3/6 13:38:34 23.35 225 0
2025/3/6 13:38:35 23.41 225 0
2025/3/6 13:38:36 23.23 225 0
2025/3/6 13:38:37 23.29 225 0
2025/3/6 13:38:38 23.23 225 0
2025/3/6 13:38:39 23.35 225 0
2025/3/6 13:38:40 23.09 225 0
2025/3/6 13:38:41 22.99 225 0
2025/3/6 13:38:42 23.29 225 0
2025/3/6 13:38:43 23.23 225 0
2025/3/6 13:41:24 23.47 118 76
2025/3/6 13:41:25 23.27 118 50
2025/3/6 13:41:26 23.17 118 49
2025/3/6 13:41:27 23.09 118 50
2025/3/6 13:41:28 23.27 118 48
2025/3/6 13:41:29 23.09 118 63
2025/3/6 13:41:30 23.27 118 53
2025/3/6 13:41:31 23.09 118 47
2025/3/6 13:41:32 23.41 118 51
2025/3/6 13:41:33 23.15 118 48
2025/3/6 13:41:34 23.09 118 51
2025/3/6 13:41:36 23.35 118 47
2025/3/6 13:41:37 23.11 118 50
2025/3/6 13:41:38 23.39 118 51
2025/3/6 13:41:39 23.33 118 49
2025/3/6 13:41:40 23.27 118 49
2025/3/6 13:41:41 23.11 118 50
2025/3/6 13:41:42 23.23 118 49
